video_id,a,b,label,n_clips,state_cos,state_close,traj_cos,dyn_corr,turn_taking,joint_active
Vid-20260421-Wa0018,2,3,C,10,0.9893,0.7506,0.9884,0.6256,0.4132,0.4624
Vid-20260421-Wa0018,2,4,C,10,0.9979,0.8812,0.9946,0.2911,0.5099,0.4145
Vid-20260421-Wa0018,2,5,C,10,0.9739,0.6416,0.9544,0.5437,0.6726,0.3655
Vid-20260421-Wa0018,2,6,C,10,0.9732,0.6379,0.9506,0.6623,0.6440,0.4150
Vid-20260421-Wa0018,3,4,C,10,0.9896,0.7535,0.9873,0.3848,0.5012,0.4435
Vid-20260421-Wa0018,3,5,C,10,0.9412,0.5156,0.9170,0.7642,0.3196,0.4401
Vid-20260421-Wa0018,3,6,C,10,0.9349,0.4990,0.9196,0.9881,0.0211,0.5279
Vid-20260421-Wa0018,4,5,C,10,0.9740,0.6440,0.9411,0.3791,0.7030,0.3637
Vid-20260421-Wa0018,4,6,C,10,0.9719,0.6329,0.9594,0.6569,0.3972,0.4325
Vid-20260421-Wa0018,5,6,C,10,0.9932,0.8028,0.9151,0.7798,0.5718,0.4359
Vid-20260421-Wa0019,1,3,C,14,0.9919,0.7789,0.9903,0.5715,0.6293,0.4212
Vid-20260421-Wa0019,1,6,C,14,0.9960,0.8393,0.9956,0.4688,0.4293,0.4888
Vid-20260421-Wa0019,1,7,C,14,0.9871,0.7301,0.9855,0.6137,0.4229,0.4044
Vid-20260421-Wa0019,1,8,C,14,0.9854,0.7146,0.9846,0.5035,0.6542,0.4617
Vid-20260421-Wa0019,1,4,C,1,0.9959,0.8364,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0019,1,5,C,11,0.9976,0.8719,0.9971,0.4365,0.5274,0.5789
Vid-20260421-Wa0019,1,9,C,17,0.9822,0.6908,0.9792,0.5643,0.5827,0.3838
Vid-20260421-Wa0019,2,7,C,1,0.9963,0.8443,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0019,2,8,C,1,0.9958,0.8346,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0019,2,9,C,1,0.9960,0.8379,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0019,3,5,C,14,0.9946,0.8158,0.9933,0.5020,0.4766,0.4583
Vid-20260421-Wa0019,3,6,C,14,0.9951,0.8237,0.9938,0.4419,0.4835,0.3973
Vid-20260421-Wa0019,3,7,C,14,0.9939,0.8052,0.9909,0.4726,0.4417,0.3381
Vid-20260421-Wa0019,3,8,C,14,0.9929,0.7916,0.9918,0.4715,0.6857,0.3807
Vid-20260421-Wa0019,3,9,C,17,0.9920,0.7803,0.9880,0.6256,0.6557,0.3679
Vid-20260421-Wa0019,5,6,C,14,0.9979,0.8793,0.9971,0.7695,0.2110,0.5562
Vid-20260421-Wa0019,5,7,C,14,0.9928,0.7909,0.9906,0.4334,0.5542,0.3933
Vid-20260421-Wa0019,5,8,C,14,0.9919,0.7787,0.9912,0.6931,0.4279,0.5093
Vid-20260421-Wa0019,5,9,C,17,0.9896,0.7534,0.9866,0.6689,0.3021,0.5238
Vid-20260421-Wa0019,6,7,C,14,0.9948,0.8193,0.9910,0.5986,0.4794,0.1891
Vid-20260421-Wa0019,6,8,C,14,0.9935,0.7993,0.9922,0.6793,0.3065,0.2222
Vid-20260421-Wa0019,6,9,C,17,0.9898,0.7559,0.9869,0.6027,0.3840,0.5214
Vid-20260421-Wa0019,7,8,C,14,0.9988,0.9097,0.9954,0.2742,0.6713,0.3529
Vid-20260421-Wa0019,8,9,C,17,0.9987,0.9036,0.9955,0.6726,0.3084,0.3694
Vid-20260421-Wa0019,7,9,C,1,0.9915,0.7737,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0021,1,3,C,9,0.9976,0.8735,0.9969,0.8609,0.1398,0.3498
Vid-20260421-Wa0021,1,4,C,9,0.9908,0.7667,0.9888,0.5590,0.5668,0.3281
Vid-20260421-Wa0021,1,5,C,9,0.9973,0.8651,0.9954,0.7047,0.5927,0.3537
Vid-20260421-Wa0021,1,6,C,3,0.9871,0.7296,0.9861,0.9514,0.5000,0.6208
Vid-20260421-Wa0021,1,9,C,7,0.9966,0.8513,0.9953,0.3362,0.7327,0.4593
Vid-20260421-Wa0021,1,12,N,5,0.9850,0.7120,0.9833,0.5000,0.5000,0.6863
Vid-20260421-Wa0021,1,13,C,9,0.9908,0.7654,0.9905,0.6022,0.6682,0.4151
Vid-20260421-Wa0021,1,14,C,6,0.9937,0.8026,0.9936,0.4312,0.9219,0.2855
Vid-20260421-Wa0021,1,15,C,3,0.9883,0.7403,0.9882,0.5000,0.5000,0.9096
Vid-20260421-Wa0021,1,16,C,4,0.9942,0.8087,0.9941,0.5000,0.5000,0.0000
Vid-20260421-Wa0021,3,4,C,14,0.9918,0.7782,0.9901,0.3431,0.5815,0.4002
Vid-20260421-Wa0021,3,5,C,14,0.9976,0.8731,0.9958,0.6347,0.3843,0.4342
Vid-20260421-Wa0021,3,6,C,8,0.9887,0.7439,0.9880,0.5136,0.6306,0.5741
Vid-20260421-Wa0021,3,9,C,17,0.9988,0.9089,0.9985,0.5167,0.6612,0.4568
Vid-20260421-Wa0021,3,10,C,4,0.9920,0.7799,0.9919,0.9340,0.0587,0.5000
Vid-20260421-Wa0021,3,12,C,5,0.9846,0.7083,0.9846,0.5000,0.5000,0.6059
Vid-20260421-Wa0021,3,13,C,9,0.9911,0.7695,0.9909,0.3780,0.7343,0.3850
Vid-20260421-Wa0021,3,15,C,3,0.9889,0.7460,0.9889,0.5000,0.5000,0.7938
Vid-20260421-Wa0021,3,16,C,4,0.9936,0.8004,0.9936,0.5000,0.5000,0.0000
Vid-20260421-Wa0021,4,5,C,14,0.9940,0.8066,0.9904,0.5135,0.6183,0.3965
Vid-20260421-Wa0021,4,7,C,3,0.9947,0.8163,0.9942,0.9073,0.5000,0.6294
Vid-20260421-Wa0021,4,9,C,18,0.9932,0.7957,0.9924,0.5729,0.5291,0.4550
Vid-20260421-Wa0021,4,13,C,9,0.9949,0.8202,0.9937,0.4371,0.4380,0.3575
Vid-20260421-Wa0021,4,14,C,6,0.9916,0.7753,0.9911,0.5814,0.5020,0.2790
Vid-20260421-Wa0021,5,6,C,8,0.9885,0.7431,0.9868,0.3458,0.7149,0.3709
Vid-20260421-Wa0021,5,7,C,3,0.9963,0.8446,0.9944,0.8410,0.5000,0.5760
Vid-20260421-Wa0021,5,10,C,4,0.9862,0.7217,0.9848,0.3956,0.4800,0.3851
Vid-20260421-Wa0021,5,12,N,5,0.9885,0.7421,0.9876,0.5000,0.5000,0.6090
Vid-20260421-Wa0021,5,14,C,6,0.9965,0.8482,0.9962,0.2788,0.8999,0.2309
Vid-20260421-Wa0021,5,15,C,3,0.9877,0.7349,0.9875,0.5000,0.5000,0.8182
Vid-20260421-Wa0021,5,16,C,4,0.9949,0.8197,0.9946,0.5000,0.5000,0.0000
Vid-20260421-Wa0021,6,7,C,3,0.9924,0.7850,0.9921,0.4990,0.5000,0.5892
Vid-20260421-Wa0021,6,9,C,15,0.9911,0.7691,0.9905,0.5921,0.4333,0.5146
Vid-20260421-Wa0021,7,9,C,5,0.9975,0.8693,0.9974,0.7416,0.4702,0.4786
Vid-20260421-Wa0021,7,10,C,2,0.9938,0.8041,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0021,9,10,C,7,0.9942,0.8092,0.9941,0.7125,0.6057,0.4283
Vid-20260421-Wa0021,9,12,N,4,0.9877,0.7352,0.9876,0.5000,0.5000,0.0000
Vid-20260421-Wa0021,13,14,C,6,0.9963,0.8438,0.9960,0.4577,0.7593,0.2643
Vid-20260421-Wa0021,13,15,C,6,0.9983,0.8921,0.9980,0.4577,0.7593,0.2643
Vid-20260421-Wa0021,13,16,C,3,0.9940,0.8067,0.9938,0.5000,0.5000,0.7752
Vid-20260421-Wa0021,14,15,C,4,0.9954,0.8277,0.9952,0.3333,0.9330,0.3333
Vid-20260421-Wa0021,14,16,C,3,0.9940,0.8069,0.9940,0.5000,0.5000,0.6626
Vid-20260421-Wa0070,1,2,C,7,0.9609,0.5826,0.9440,0.4278,0.5939,0.2450
Vid-20260421-Wa0070,1,3,C,7,0.9533,0.5635,0.9089,0.3079,0.6404,0.2712
Vid-20260421-Wa0070,1,4,C,7,0.9914,0.7743,0.9771,0.6947,0.2521,0.4038
Vid-20260421-Wa0070,1,5,C,7,0.9912,0.7712,0.9733,0.7032,0.2858,0.4350
Vid-20260421-Wa0070,1,6,C,7,0.8759,0.3934,0.8529,0.4324,0.4799,0.2980
Vid-20260421-Wa0070,1,7,C,2,0.9752,0.6484,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,1,10,C,7,0.9156,0.4553,0.8844,0.4388,0.6606,0.4468
Vid-20260421-Wa0070,1,11,C,3,0.7173,0.2276,0.7171,0.5000,0.5000,0.6627
Vid-20260421-Wa0070,1,12,C,3,0.9653,0.5958,0.9649,0.5000,0.5000,0.6626
Vid-20260421-Wa0070,2,3,C,6,0.9807,0.6834,0.9638,0.5207,0.2528,0.2721
Vid-20260421-Wa0070,2,4,C,7,0.9390,0.5050,0.9375,0.7081,0.2151,0.4246
Vid-20260421-Wa0070,2,5,C,7,0.9526,0.5472,0.9497,0.5413,0.3733,0.4100
Vid-20260421-Wa0070,2,6,C,7,0.9545,0.5602,0.9387,0.6488,0.6652,0.3427
Vid-20260421-Wa0070,2,7,C,2,0.9674,0.6051,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,2,10,C,7,0.9539,0.5523,0.9418,0.7315,0.3590,0.3457
Vid-20260421-Wa0070,2,11,C,3,0.8414,0.3297,0.8411,0.5000,0.5000,0.6627
Vid-20260421-Wa0070,2,12,C,3,0.9944,0.8126,0.9940,0.5000,0.5000,0.6626
Vid-20260421-Wa0070,3,4,C,6,0.9254,0.4787,0.9021,0.6046,0.4713,0.3659
Vid-20260421-Wa0070,3,6,C,6,0.9679,0.6259,0.9398,0.7723,0.2715,0.3480
Vid-20260421-Wa0070,3,7,C,2,0.9687,0.6120,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,3,5,C,4,0.8661,0.3663,0.8532,0.3084,0.8726,0.4138
Vid-20260421-Wa0070,3,10,C,6,0.9927,0.7903,0.9827,0.7374,0.2050,0.3333
Vid-20260421-Wa0070,3,11,C,1,0.7210,0.2297,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,3,12,C,2,0.9747,0.6425,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,4,5,C,7,0.9951,0.8235,0.9929,0.7305,0.5047,0.4948
Vid-20260421-Wa0070,4,6,C,7,0.8165,0.3146,0.8016,0.5433,0.4154,0.3893
Vid-20260421-Wa0070,4,7,C,2,0.9914,0.7730,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,4,10,C,7,0.8086,0.2982,0.8034,0.6168,0.6396,0.4518
Vid-20260421-Wa0070,4,11,C,3,0.7032,0.2194,0.7031,0.5000,0.5000,0.6627
Vid-20260421-Wa0070,4,12,C,3,0.9569,0.5614,0.9567,0.5000,0.5000,0.6626
Vid-20260421-Wa0070,5,6,C,7,0.8308,0.3288,0.8141,0.4649,0.4746,0.3609
Vid-20260421-Wa0070,5,7,C,2,0.9933,0.7968,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0070,5,10,C,7,0.8145,0.3035,0.8101,0.4873,0.7434,0.4359
Vid-20260421-Wa0070,5,11,C,3,0.7286,0.2344,0.7285,0.5000,0.5000,0.6627
Vid-20260421-Wa0070,5,12,C,3,0.9704,0.6194,0.9701,0.5000,0.5000,0.6626
Vid-20260421-Wa0070,6,11,C,3,0.8420,0.3305,0.8416,0.5000,0.5000,0.6627
Vid-20260421-Wa0070,11,12,C,1,0.8561,0.3474,0.5000,0.5000,0.5000,0.5000
VID_ (2),1,2,C,14,0.9462,0.5293,0.9373,0.6175,0.4628,0.2695
VID_ (2),1,3,N,14,0.9171,0.4549,0.8972,0.6719,0.3845,0.1690
VID_ (2),1,4,C,3,0.9217,0.4594,0.9168,0.7470,0.5000,0.5306
VID_ (2),1,5,N,14,0.9812,0.6858,0.9562,0.6916,0.3052,0.3374
VID_ (2),1,6,N,10,0.9663,0.6034,0.9543,0.6605,0.3402,0.4498
VID_ (2),1,7,C,14,0.8725,0.3714,0.8693,0.5813,0.5463,0.4031
VID_ (2),1,8,N,12,0.9575,0.5676,0.9503,0.6870,0.4439,0.3771
VID_ (2),1,14,N,4,0.7186,0.2287,0.7178,0.5000,0.5000,0.0000
VID_ (2),2,3,N,14,0.9907,0.7707,0.9580,0.4547,0.4395,0.1238
VID_ (2),2,4,C,5,0.7967,0.2899,0.7893,0.3529,0.6671,0.3482
VID_ (2),2,5,N,14,0.9831,0.7028,0.9602,0.6635,0.3828,0.2694
VID_ (2),2,6,N,11,0.8318,0.3233,0.8223,0.3139,0.4656,0.3195
VID_ (2),2,7,C,14,0.9705,0.6232,0.9596,0.5557,0.4095,0.3135
VID_ (2),2,8,N,14,0.8567,0.3574,0.8449,0.5736,0.5418,0.2604
VID_ (2),2,14,N,4,0.5322,0.1489,0.5322,0.5000,0.5000,0.0000
VID_ (2),3,4,N,7,0.8835,0.4090,0.8513,0.4304,0.8265,0.3556
VID_ (2),3,5,N,14,0.9731,0.6457,0.9228,0.3031,0.5306,0.1578
VID_ (2),3,6,C,11,0.8690,0.3847,0.8086,0.5126,0.5048,0.2752
VID_ (2),3,7,N,14,0.9803,0.6781,0.9415,0.5557,0.5916,0.2225
VID_ (2),3,8,N,14,0.8324,0.3375,0.7927,0.3905,0.6539,0.1802
VID_ (2),3,14,N,4,0.7638,0.2762,0.7348,0.5000,0.5000,0.0000
VID_ (2),4,5,N,4,0.9489,0.5372,0.9270,0.4652,0.8312,0.7077
VID_ (2),4,6,N,4,0.9855,0.7179,0.9630,0.1793,0.8691,0.5754
VID_ (2),4,7,C,4,0.6794,0.2079,0.6777,0.1548,0.8893,0.4821
VID_ (2),4,8,N,4,0.9773,0.6582,0.9744,0.1431,0.9202,0.6007
VID_ (2),4,14,N,3,0.9384,0.5008,0.9380,0.5000,0.5000,0.7126
VID_ (2),5,6,N,11,0.9458,0.5301,0.9219,0.4791,0.4323,0.3500
VID_ (2),5,7,N,14,0.9301,0.4830,0.9210,0.5348,0.5331,0.3499
VID_ (2),5,8,C,14,0.9191,0.4609,0.8921,0.5138,0.4158,0.2728
VID_ (2),5,14,N,4,0.6897,0.2119,0.6895,0.5000,0.5000,0.0000
VID_ (2),6,7,N,10,0.7866,0.2795,0.7824,0.5710,0.5055,0.5562
VID_ (2),6,8,N,10,0.9960,0.8398,0.9839,0.7829,0.1353,0.3826
VID_ (2),6,11,N,1,0.9794,0.6702,0.5000,0.5000,0.5000,0.5000
VID_ (2),6,14,N,3,0.7644,0.2589,0.7638,0.5000,0.5000,0.6627
VID_ (2),7,8,N,14,0.7328,0.2414,0.7268,0.3456,0.5303,0.3923
VID_ (2),7,14,N,4,0.3913,0.1142,0.3914,0.5000,0.5000,0.0000
VID_ (2),8,14,N,4,0.8069,0.2984,0.7988,0.5000,0.5000,0.0000
VID_ (2),11,14,N,1,0.7063,0.2208,0.5000,0.5000,0.5000,0.5000
VID_ (9),1,2,C,2,0.9673,0.6059,0.5000,0.5000,0.5000,0.5000
VID_ (9),1,3,C,3,0.9821,0.6900,0.9790,0.8182,0.5000,0.5667
VID_ (9),1,5,C,3,0.9417,0.5119,0.9410,0.8182,0.5000,0.5667
VID_ (9),1,6,C,3,0.9898,0.7558,0.9866,0.8182,0.5000,0.5667
VID_ (9),1,7,C,3,0.9946,0.8159,0.9894,0.8182,0.5000,0.5667
VID_ (9),1,8,C,2,0.9966,0.8505,0.5000,0.5000,0.5000,0.5000
VID_ (9),2,3,C,3,0.9958,0.8352,0.9952,0.9429,0.5000,0.6667
VID_ (9),2,5,C,3,0.8434,0.3333,0.8411,0.9429,0.5000,0.6667
VID_ (9),2,6,C,3,0.9291,0.4771,0.9287,0.9429,0.5000,0.6667
VID_ (9),2,7,C,3,0.9461,0.5245,0.9455,0.9429,0.5000,0.6667
VID_ (9),2,8,C,3,0.9890,0.7478,0.9854,0.9429,0.5000,0.6667
VID_ (9),3,5,C,3,0.8667,0.3628,0.8638,0.8881,0.5000,0.6351
VID_ (9),3,6,C,3,0.9476,0.5291,0.9470,0.8881,0.5000,0.6351
VID_ (9),3,7,C,3,0.9621,0.5820,0.9616,0.8881,0.5000,0.6351
VID_ (9),3,8,C,3,0.9952,0.8246,0.9926,0.8881,0.5000,0.6351
VID_ (9),4,5,C,1,0.8793,0.3802,0.5000,0.5000,0.5000,0.5000
VID_ (9),4,6,C,1,0.9384,0.5012,0.5000,0.5000,0.5000,0.5000
VID_ (9),4,7,C,1,0.9491,0.5340,0.5000,0.5000,0.5000,0.5000
VID_ (9),4,8,C,1,0.9845,0.7075,0.5000,0.5000,0.5000,0.5000
VID_ (9),5,6,C,3,0.9820,0.6896,0.9740,0.8344,0.5000,0.5914
VID_ (9),5,7,C,3,0.9745,0.6433,0.9688,0.8344,0.5000,0.5914
VID_ (9),5,8,C,2,0.9173,0.4497,0.5000,0.5000,0.5000,0.5000
VID_ (9),6,8,C,2,0.9824,0.6909,0.5000,0.5000,0.5000,0.5000
VID_ (9),7,8,C,2,0.9618,0.5822,0.5000,0.5000,0.5000,0.5000
VID_ (10),1,2,N,14,0.9872,0.7313,0.9810,0.3621,0.5156,0.2496
VID_ (10),1,3,N,14,0.9953,0.8261,0.9932,0.6335,0.2642,0.3145
VID_ (10),1,4,N,13,0.9950,0.8227,0.9936,0.6453,0.6393,0.4250
VID_ (10),1,5,N,13,0.9897,0.7544,0.9871,0.6569,0.3969,0.4313
VID_ (10),1,7,N,3,0.9909,0.7667,0.9895,0.5000,0.5000,0.7089
VID_ (10),1,6,N,6,0.9656,0.5979,0.9619,0.8565,0.2563,0.4931
VID_ (10),1,8,N,5,0.9750,0.6440,0.9745,0.2016,0.6774,0.3206
VID_ (10),1,9,N,2,0.9716,0.6259,0.5000,0.5000,0.5000,0.5000
VID_ (10),2,3,N,14,0.9904,0.7617,0.9848,0.3937,0.5146,0.2183
VID_ (10),2,4,N,14,0.9943,0.8110,0.9875,0.5263,0.3969,0.3187
VID_ (10),2,5,N,14,0.9651,0.5959,0.9619,0.3479,0.8097,0.2950
VID_ (10),2,7,N,3,0.9944,0.8125,0.9933,0.5000,0.5000,0.6752
VID_ (10),2,6,N,6,0.9939,0.8053,0.9891,0.4187,0.7140,0.3631
VID_ (10),2,8,N,4,0.9969,0.8561,0.9928,0.2328,0.7754,0.2626
VID_ (10),3,4,N,14,0.9966,0.8517,0.9923,0.4033,0.5553,0.3196
VID_ (10),3,5,N,14,0.9821,0.6904,0.9796,0.7892,0.2277,0.3687
VID_ (10),3,6,N,5,0.9654,0.5963,0.9624,0.8500,0.1244,0.6004
VID_ (10),4,5,N,14,0.9851,0.7131,0.9829,0.7669,0.3029,0.4763
VID_ (10),4,7,N,3,0.9960,0.8388,0.9959,0.5000,0.5000,0.8395
VID_ (10),4,6,N,6,0.9763,0.6526,0.9742,0.3078,0.7968,0.3336
VID_ (10),4,8,N,5,0.9798,0.6734,0.9793,0.2874,0.4291,0.3386
VID_ (10),5,7,N,3,0.9637,0.5887,0.9636,0.5000,0.5000,0.8696
VID_ (10),5,6,N,6,0.9418,0.5122,0.9392,0.5672,0.6026,0.4545
VID_ (10),5,8,N,5,0.9435,0.5169,0.9423,0.2013,0.8283,0.2741
VID_ (11),1,2,N,15,0.9864,0.7254,0.9732,0.3566,0.7231,0.3319
VID_ (11),1,3,N,15,0.9882,0.7420,0.9782,0.5908,0.4093,0.3414
VID_ (11),1,4,N,15,0.9918,0.7798,0.9700,0.5785,0.4360,0.3712
VID_ (11),1,5,N,12,0.9904,0.7645,0.9780,0.4878,0.6264,0.2938
VID_ (11),1,6,N,6,0.9642,0.5941,0.9486,0.4714,0.6905,0.4267
VID_ (11),1,7,N,15,0.9961,0.8429,0.9816,0.5379,0.5362,0.3062
VID_ (11),1,9,N,28,0.9929,0.7937,0.9721,0.5106,0.4996,0.3988
VID_ (11),1,8,N,6,0.8912,0.4050,0.8854,0.3438,0.7334,0.3741
VID_ (11),1,10,N,3,0.9814,0.6841,0.9807,0.5000,0.5000,0.7467
VID_ (11),1,11,N,2,0.9951,0.8231,0.5000,0.5000,0.5000,0.5000
VID_ (11),1,12,N,3,0.9884,0.7419,0.9799,0.5000,0.5000,0.6755
VID_ (11),1,13,N,3,0.9851,0.7119,0.9841,0.5000,0.5000,0.7686
VID_ (11),2,3,N,15,0.9948,0.8194,0.9898,0.5507,0.4497,0.3957
VID_ (11),2,4,N,15,0.9709,0.6244,0.9611,0.3969,0.6015,0.3567
VID_ (11),2,5,N,1,0.9836,0.6999,0.5000,0.5000,0.5000,0.5000
VID_ (11),2,7,N,15,0.9843,0.7085,0.9761,0.5086,0.4971,0.3108
VID_ (11),2,8,N,10,0.8374,0.3288,0.8318,0.3841,0.4370,0.2777
VID_ (11),2,9,N,29,0.9676,0.6083,0.9581,0.4760,0.6227,0.4134
VID_ (11),2,11,N,6,0.9776,0.6605,0.9695,0.6153,0.2117,0.4769
VID_ (11),2,13,N,3,0.9781,0.6627,0.9776,0.5000,0.5000,0.8694
VID_ (11),3,4,N,15,0.9723,0.6316,0.9601,0.5771,0.5271,0.4019
VID_ (11),3,5,N,10,0.9959,0.8377,0.9905,0.7109,0.2916,0.3527
VID_ (11),3,6,N,5,0.9927,0.7889,0.9883,0.0091,0.9955,0.5359
VID_ (11),3,7,N,15,0.9849,0.7132,0.9798,0.4938,0.4592,0.3225
VID_ (11),3,8,N,10,0.8472,0.3405,0.8418,0.3175,0.5307,0.3044
VID_ (11),3,9,N,29,0.9720,0.6300,0.9611,0.4046,0.6632,0.4165
VID_ (11),3,10,N,3,0.9953,0.8259,0.9945,0.5000,0.5000,0.6745
VID_ (11),3,11,N,6,0.9736,0.6377,0.9682,0.7991,0.2411,0.4330
VID_ (11),3,12,N,3,0.9979,0.8797,0.9971,0.5000,0.5000,0.6951
VID_ (11),3,13,N,2,0.9901,0.7581,0.5000,0.5000,0.5000,0.5000
VID_ (11),4,5,N,11,0.9798,0.6764,0.9676,0.2551,0.8468,0.3245
VID_ (11),4,6,N,5,0.9759,0.6504,0.9723,0.2736,0.8388,0.5416
VID_ (11),4,7,N,15,0.9933,0.7984,0.9742,0.6246,0.3243,0.3230
VID_ (11),4,8,N,10,0.9462,0.5279,0.9331,0.5626,0.2916,0.3892
VID_ (11),4,9,N,29,0.9930,0.7934,0.9819,0.5454,0.4590,0.4500
VID_ (11),4,10,N,3,0.9444,0.5191,0.9433,0.5000,0.5000,0.6987
VID_ (11),4,11,N,6,0.9840,0.7051,0.9662,0.9000,0.2405,0.5735
VID_ (11),4,12,N,3,0.9827,0.6934,0.9821,0.5000,0.5000,0.7726
VID_ (11),4,13,N,1,0.9930,0.7919,0.5000,0.5000,0.5000,0.5000
VID_ (11),5,7,N,13,0.9890,0.7488,0.9765,0.3676,0.3651,0.2098
VID_ (11),5,8,N,9,0.8651,0.3639,0.8585,0.2983,0.4057,0.2130
VID_ (11),5,9,N,27,0.9849,0.7126,0.9738,0.5660,0.4610,0.3038
VID_ (11),5,11,N,5,0.9936,0.8013,0.9903,0.2615,0.7894,0.3595
VID_ (11),5,13,N,1,0.9925,0.7853,0.5000,0.5000,0.5000,0.5000
VID_ (11),6,7,N,6,0.9838,0.7037,0.9715,0.4122,0.8617,0.4005
VID_ (11),6,8,N,5,0.8287,0.3182,0.8264,0.8658,0.0475,0.5300
VID_ (11),6,9,N,11,0.9866,0.7263,0.9783,0.2952,0.8832,0.1938
VID_ (11),7,8,N,10,0.8978,0.4149,0.8908,0.3278,0.5856,0.3005
VID_ (11),7,9,N,29,0.9922,0.7841,0.9766,0.4363,0.5751,0.3128
VID_ (11),7,10,N,3,0.9940,0.8057,0.9925,0.5000,0.5000,0.7460
VID_ (11),7,11,N,6,0.9888,0.7461,0.9855,0.3128,0.2562,0.4993
VID_ (11),7,12,N,3,0.9808,0.6817,0.9743,0.5000,0.5000,0.6806
VID_ (11),7,13,N,3,0.9696,0.6159,0.9678,0.5000,0.5000,0.7134
VID_ (11),8,9,N,20,0.9323,0.4890,0.9159,0.5471,0.3970,0.3022
VID_ (11),8,10,N,3,0.8480,0.3430,0.8371,0.5000,0.5000,0.6802
VID_ (11),8,11,N,4,0.9348,0.4919,0.9327,0.3469,0.2513,0.3061
VID_ (11),9,10,N,5,0.9709,0.6232,0.9671,0.5000,0.5000,0.4335
VID_ (11),9,11,N,11,0.9911,0.7702,0.9816,0.2474,0.5987,0.4826
VID_ (11),9,12,N,5,0.9402,0.5064,0.9393,0.5000,0.5000,0.5053
VID_ (11),9,13,N,5,0.9897,0.7546,0.9874,0.4549,0.8699,0.2617
VID_ (11),10,11,N,2,0.9916,0.7743,0.5000,0.5000,0.5000,0.5000
VID_ (13),1,2,N,10,0.9858,0.7189,0.9782,0.4155,0.6527,0.2333
VID_ (13),1,3,N,10,0.9296,0.4794,0.9247,0.7839,0.3643,0.4138
VID_ (13),1,4,N,10,0.9092,0.4346,0.9018,0.6243,0.5705,0.3510
VID_ (13),1,9,N,5,0.9549,0.5544,0.9523,0.5000,0.5000,0.6462
VID_ (13),1,11,N,1,0.9328,0.4862,0.5000,0.5000,0.5000,0.5000
VID_ (13),2,3,N,10,0.9758,0.6491,0.9739,0.4442,0.4836,0.3592
VID_ (13),2,4,N,10,0.9617,0.5812,0.9576,0.5211,0.3704,0.2942
VID_ (13),2,9,N,5,0.9828,0.6946,0.9809,0.5000,0.5000,0.5666
VID_ (13),3,4,N,10,0.9954,0.8287,0.9941,0.7325,0.4802,0.4121
VID_ (13),3,9,N,5,0.9964,0.8466,0.9964,0.5000,0.5000,0.8021
VID_ (13),3,11,N,2,0.9848,0.7100,0.5000,0.5000,0.5000,0.5000
VID_ (14),1,2,N,11,0.9913,0.7716,0.9904,0.7238,0.2611,0.2751
