clip_id,label,annotated_at
VID_28_002_C08,E,21-05-2026 22:49
VID_28_002_C09,E,21-05-2026 22:49
VID_28_005_C00,E,21-05-2026 22:49
VID_28_005_C01,E,21-05-2026 22:49
VID_28_005_C02,E,21-05-2026 22:49
VID_28_005_C03,E,21-05-2026 22:49
VID_28_005_C04,E,21-05-2026 22:49
VID_28_005_C05,E,21-05-2026 22:49
VID_28_005_C06,E,21-05-2026 22:49
VID_28_006_C00,N,21-05-2026 22:49
VID_28_006_C01,N,21-05-2026 22:49
VID_28_006_C02,N,21-05-2026 22:49
VID_28_006_C03,N,21-05-2026 22:49
VID_28_006_C04,N,21-05-2026 22:49
VID_28_006_C05,N,21-05-2026 22:49
VID_28_006_C06,N,21-05-2026 22:49
VID_28_006_C07,N,21-05-2026 22:49
VID_28_007_C00,N,21-05-2026 22:50
VID_28_007_C01,N,21-05-2026 22:50
VID_28_007_C02,N,21-05-2026 22:50
VID_28_007_C03,N,21-05-2026 22:50
VID_28_007_C04,N,21-05-2026 22:50
VID_28_007_C05,N,21-05-2026 22:50
VID_28_007_C06,N,21-05-2026 22:50
VID_28_008_C00,E,21-05-2026 22:50
VID_28_008_C01,E,21-05-2026 22:50
VID_28_008_C02,E,21-05-2026 22:50
VID_28_008_C03,E,21-05-2026 22:50
VID_28_008_C04,E,21-05-2026 22:50
VID_28_008_C05,E,21-05-2026 22:50
VID_3_001_C00,E,21-05-2026 22:51
VID_3_001_C01,E,21-05-2026 22:51
VID_3_001_C02,E,21-05-2026 22:51
VID_3_001_C03,E,21-05-2026 22:51
VID_3_001_C04,E,21-05-2026 22:51
VID_3_001_C05,E,21-05-2026 22:51
VID_3_001_C06,E,21-05-2026 22:51
VID_3_001_C07,E,21-05-2026 22:51
VID_3_001_C08,E,21-05-2026 22:51
VID_3_001_C09,E,21-05-2026 22:51
VID_3_002_C00,E,21-05-2026 22:51
VID_3_002_C01,E,21-05-2026 22:51
VID_3_002_C02,E,21-05-2026 22:51
VID_3_002_C03,E,21-05-2026 22:52
VID_3_002_C04,E,21-05-2026 22:52
VID_3_002_C05,E,21-05-2026 22:52
VID_3_002_C06,E,21-05-2026 22:52
VID_3_002_C07,E,21-05-2026 22:52
VID_3_002_C08,E,21-05-2026 22:52
VID_3_002_C09,E,21-05-2026 22:52
VID_3_003_C00,E,21-05-2026 22:53
VID_3_003_C01,E,21-05-2026 22:53
VID_3_003_C02,E,21-05-2026 22:53
VID_3_003_C03,E,21-05-2026 22:53
VID_3_003_C04,E,21-05-2026 22:53
VID_3_003_C05,E,21-05-2026 22:53
VID_3_003_C06,E,21-05-2026 22:53
VID_3_003_C07,E,21-05-2026 22:53
VID_3_003_C08,E,21-05-2026 22:53
VID_3_003_C09,E,21-05-2026 22:53
VID_3_004_C00,E,21-05-2026 22:57
VID_3_004_C01,E,21-05-2026 22:57
VID_3_004_C02,E,21-05-2026 22:57
VID_3_004_C03,E,21-05-2026 22:57
VID_3_004_C04,E,21-05-2026 22:57
VID_3_004_C05,E,21-05-2026 22:57
VID_3_005_C00,E,21-05-2026 22:58
VID_3_005_C01,E,21-05-2026 22:58
VID_3_005_C02,E,21-05-2026 22:58
VID_3_005_C03,E,21-05-2026 22:58
VID_3_005_C04,E,21-05-2026 22:58
VID_3_005_C05,E,21-05-2026 22:58
VID_3_005_C06,E,21-05-2026 22:58
VID_3_005_C07,E,21-05-2026 22:59
VID_3_005_C08,E,21-05-2026 22:59
VID_3_006_C00,S,21-05-2026 22:59
VID_3_006_C01,N,21-05-2026 23:00
VID_3_006_C02,N,21-05-2026 23:00
VID_3_006_C03,N,21-05-2026 23:00
VID_3_006_C04,N,21-05-2026 23:00
VID_3_006_C05,N,21-05-2026 23:00
VID_3_006_C06,N,21-05-2026 23:00
VID_3_006_C07,N,21-05-2026 23:00
VID_3_006_C08,N,21-05-2026 23:00
VID_3_006_C09,N,21-05-2026 23:00
VID_3_007_C00,S,21-05-2026 23:00
VID_3_007_C01,S,21-05-2026 23:00
VID_3_007_C02,S,21-05-2026 23:00
VID_3_007_C03,S,21-05-2026 23:00
VID_3_007_C04,S,21-05-2026 23:00
VID_3_007_C05,S,21-05-2026 23:00
VID_3_007_C06,S,21-05-2026 23:00
VID_3_007_C07,S,21-05-2026 23:00
VID_3_007_C08,S,21-05-2026 23:00
VID_3_010_C00,N,21-05-2026 23:01
VID_3_010_C01,N,21-05-2026 23:02
VID_3_010_C02,N,21-05-2026 23:02
VID_3_010_C03,N,21-05-2026 23:02
VID_3_010_C04,N,21-05-2026 23:03
VID_3_010_C05,N,21-05-2026 23:03
VID_3_012_C00,N,21-05-2026 23:03
VID_3_012_C01,N,21-05-2026 23:03
VID_3_012_C02,N,21-05-2026 23:03
VID_3_012_C03,N,21-05-2026 23:03
VID_3_012_C04,N,21-05-2026 23:03
VID_3_016_C00,S,21-05-2026 23:03
VID_3_016_C01,S,21-05-2026 23:03
VID_3_016_C02,E,21-05-2026 23:03
VID_3_016_C03,S,21-05-2026 23:03
VID_3_016_C04,S,21-05-2026 23:03
VID_3_016_C05,E,21-05-2026 23:03
VID_3_016_C06,E,21-05-2026 23:03
VID_3_017_C00,E,21-05-2026 23:04
VID_3_017_C01,E,21-05-2026 23:04
VID_3_017_C02,E,21-05-2026 23:04
VID_3_017_C03,E,21-05-2026 23:04
VID_3_019_C00,E,21-05-2026 23:04
VID_3_019_C01,E,21-05-2026 23:04
VID_3_019_C02,E,21-05-2026 23:04
VID_3_023_C00,E,21-05-2026 23:04
VID_4_001_C00,E,21-05-2026 23:04
VID_4_001_C01,E,21-05-2026 23:04
VID_4_001_C02,E,21-05-2026 23:04
VID_4_001_C03,E,21-05-2026 23:04
VID_4_001_C04,E,21-05-2026 23:04
VID_4_001_C05,E,21-05-2026 23:04
VID_4_001_C06,E,21-05-2026 23:04
VID_4_001_C07,E,21-05-2026 23:04
VID_4_001_C08,E,21-05-2026 23:04
VID_4_002_C00,E,21-05-2026 23:04
VID_4_002_C01,E,21-05-2026 23:04
VID_4_002_C02,E,21-05-2026 23:04
VID_4_002_C03,E,21-05-2026 23:04
VID_4_002_C04,E,21-05-2026 23:04
VID_4_002_C05,E,21-05-2026 23:04
VID_4_002_C06,E,21-05-2026 23:04
VID_4_002_C07,E,21-05-2026 23:04
VID_4_002_C08,E,21-05-2026 23:04
VID_4_003_C00,E,21-05-2026 23:04
VID_4_003_C01,E,21-05-2026 23:04
VID_4_003_C02,E,21-05-2026 23:04
VID_4_003_C03,E,21-05-2026 23:04
VID_4_003_C04,E,21-05-2026 23:04
VID_4_003_C05,E,21-05-2026 23:04
VID_4_003_C06,E,21-05-2026 23:04
VID_4_003_C07,E,21-05-2026 23:04
VID_4_003_C08,E,21-05-2026 23:04
VID_4_004_C00,E,21-05-2026 23:04
VID_4_004_C01,E,21-05-2026 23:05
VID_4_004_C02,E,21-05-2026 23:05
VID_4_004_C03,S,21-05-2026 23:05
VID_4_004_C04,S,21-05-2026 23:05
VID_4_005_C00,N,21-05-2026 23:05
VID_4_005_C01,N,21-05-2026 23:05
VID_4_005_C02,N,21-05-2026 23:05
VID_4_005_C03,N,21-05-2026 23:05
VID_4_005_C04,N,21-05-2026 23:05
VID_4_005_C05,N,21-05-2026 23:05
VID_4_005_C06,N,21-05-2026 23:05
VID_4_005_C07,N,21-05-2026 23:05
VID_4_005_C08,N,21-05-2026 23:05
VID_4_006_C00,S,21-05-2026 23:05
VID_4_006_C01,S,21-05-2026 23:05
VID_4_006_C02,S,21-05-2026 23:05
VID_4_006_C03,S,21-05-2026 23:05
VID_4_006_C04,S,21-05-2026 23:05
VID_4_006_C05,S,21-05-2026 23:05
VID_4_006_C06,S,21-05-2026 23:05
VID_4_006_C07,S,21-05-2026 23:05
VID_4_006_C08,S,21-05-2026 23:05
VID_4_007_C00,E,21-05-2026 23:05
VID_4_007_C01,E,21-05-2026 23:05
VID_4_007_C02,E,21-05-2026 23:05
VID_4_007_C03,E,21-05-2026 23:05
VID_4_007_C04,E,21-05-2026 23:05
VID_4_007_C05,E,21-05-2026 23:05
VID_4_007_C06,E,21-05-2026 23:05
VID_4_008_C00,E,21-05-2026 23:06
VID_4_014_C00,S,21-05-2026 23:06
VID_4_015_C00,E,21-05-2026 23:06
VID_4_015_C01,E,21-05-2026 23:06
VID_4_015_C02,E,21-05-2026 23:06
VID_4_015_C03,E,21-05-2026 23:06
VID_4_015_C04,E,21-05-2026 23:06
VID_4_018_C00,S,21-05-2026 23:06
VID_5_001_C00,E,21-05-2026 23:06
VID_5_001_C01,E,21-05-2026 23:06
VID_5_001_C02,E,21-05-2026 23:06
VID_5_001_C03,E,21-05-2026 23:06
VID_5_001_C04,E,21-05-2026 23:06
VID_5_001_C05,E,21-05-2026 23:06
VID_5_001_C06,E,21-05-2026 23:06
VID_5_001_C07,E,21-05-2026 23:06
VID_5_001_C08,E,21-05-2026 23:06
VID_5_001_C09,E,21-05-2026 23:06
VID_5_001_C10,E,21-05-2026 23:06
VID_5_002_C00,E,21-05-2026 23:06
VID_5_002_C01,E,21-05-2026 23:06
VID_5_002_C02,E,21-05-2026 23:06
VID_5_002_C03,E,21-05-2026 23:06
VID_5_002_C04,E,21-05-2026 23:06
VID_5_002_C05,E,21-05-2026 23:06
VID_5_002_C06,E,21-05-2026 23:06
VID_5_002_C07,E,21-05-2026 23:06
VID_5_002_C08,E,21-05-2026 23:06
VID_5_002_C09,E,21-05-2026 23:06
VID_5_002_C10,E,21-05-2026 23:06
VID_5_003_C00,E,21-05-2026 23:06
VID_5_003_C01,E,21-05-2026 23:06
VID_5_003_C02,E,21-05-2026 23:06
VID_5_003_C03,E,21-05-2026 23:06
VID_5_003_C04,E,21-05-2026 23:06
VID_5_003_C05,E,21-05-2026 23:06
VID_5_003_C06,E,21-05-2026 23:06
VID_5_003_C07,E,21-05-2026 23:06
VID_5_003_C08,E,21-05-2026 23:06
VID_5_003_C09,E,21-05-2026 23:06
VID_5_003_C10,E,21-05-2026 23:06
VID_5_004_C00,E,21-05-2026 23:06
VID_5_004_C01,E,21-05-2026 23:06
VID_5_004_C02,E,21-05-2026 23:06
VID_5_004_C03,E,21-05-2026 23:06
VID_5_004_C04,E,21-05-2026 23:06
VID_5_004_C05,E,21-05-2026 23:06
VID_5_004_C06,E,21-05-2026 23:06
VID_5_004_C07,E,21-05-2026 23:06
VID_5_004_C08,E,21-05-2026 23:06
VID_5_004_C09,E,21-05-2026 23:06
VID_5_004_C10,E,21-05-2026 23:06
VID_5_005_C00,E,21-05-2026 23:07
VID_5_005_C01,S,21-05-2026 23:07
VID_5_005_C02,E,21-05-2026 23:07
VID_5_005_C03,E,21-05-2026 23:07
VID_5_005_C04,E,21-05-2026 23:07
VID_5_005_C05,E,21-05-2026 23:07
VID_5_005_C06,E,21-05-2026 23:07
VID_5_006_C00,E,21-05-2026 23:07
VID_5_006_C01,E,21-05-2026 23:07
VID_5_006_C02,E,21-05-2026 23:07
VID_5_006_C03,E,21-05-2026 23:07
VID_5_007_C00,S,21-05-2026 23:07
VID_5_007_C01,S,21-05-2026 23:07
VID_5_007_C02,S,21-05-2026 23:07
VID_5_007_C03,S,21-05-2026 23:07
VID_5_007_C04,S,21-05-2026 23:07
VID_5_007_C05,S,21-05-2026 23:07
VID_5_007_C06,S,21-05-2026 23:07
VID_5_007_C07,N,21-05-2026 23:08
VID_5_007_C08,N,21-05-2026 23:08
VID_5_008_C00,N,21-05-2026 23:08
VID_5_009_C00,N,21-05-2026 23:08
VID_5_017_C00,N,21-05-2026 23:08
VID_5_017_C01,N,21-05-2026 23:08
VID_5_017_C02,N,21-05-2026 23:08
VID_5_018_C00,N,21-05-2026 23:08
VID_5_019_C00,E,21-05-2026 23:08
VID_5_019_C01,E,21-05-2026 23:08
VID_5_019_C02,E,21-05-2026 23:08
VID_5_026_C00,N,21-05-2026 23:08
VID_5_026_C01,N,21-05-2026 23:08
VID_5_031_C00,S,21-05-2026 23:08
VID_5_031_C01,S,21-05-2026 23:08
VID_5_032_C00,N,21-05-2026 23:08
VID_5_033_C00,E,21-05-2026 23:08
VID_5_033_C01,E,21-05-2026 23:08
VID_5_034_C00,S,21-05-2026 23:08
VID_5_036_C00,N,21-05-2026 23:08
VID_6_001_C00,E,21-05-2026 23:08
VID_6_001_C01,E,21-05-2026 23:08
VID_6_001_C02,E,21-05-2026 23:09
VID_6_001_C03,E,21-05-2026 23:09
VID_6_001_C04,E,21-05-2026 23:09
VID_6_001_C05,E,21-05-2026 23:09
VID_6_001_C06,E,21-05-2026 23:09
VID_6_001_C07,E,21-05-2026 23:09
VID_6_001_C08,E,21-05-2026 23:09
VID_6_001_C09,E,21-05-2026 23:09
VID_6_002_C00,S,21-05-2026 23:09
VID_6_002_C01,S,21-05-2026 23:09
VID_6_002_C02,S,21-05-2026 23:09
VID_6_002_C03,S,21-05-2026 23:09
VID_6_002_C04,S,21-05-2026 23:09
VID_6_002_C05,S,21-05-2026 23:09
VID_6_002_C06,S,21-05-2026 23:09
VID_6_002_C07,S,21-05-2026 23:09
VID_6_002_C08,S,21-05-2026 23:09
VID_6_002_C09,S,21-05-2026 23:09
VID_6_003_C00,E,21-05-2026 23:09
VID_6_003_C01,E,21-05-2026 23:09
VID_6_003_C02,E,21-05-2026 23:09
VID_6_003_C03,E,21-05-2026 23:09
VID_6_003_C04,E,21-05-2026 23:09
VID_6_004_C00,N,21-05-2026 23:09
VID_6_004_C01,N,21-05-2026 23:09
VID_6_004_C02,N,21-05-2026 23:09
VID_6_005_C00,N,21-05-2026 23:09
VID_6_005_C01,N,21-05-2026 23:09
VID_6_005_C02,N,21-05-2026 23:09
VID_6_005_C03,N,21-05-2026 23:09
VID_6_005_C04,N,21-05-2026 23:09
VID_6_005_C05,N,21-05-2026 23:09
VID_6_005_C06,N,21-05-2026 23:09
VID_6_005_C07,N,21-05-2026 23:09
VID_6_005_C08,N,21-05-2026 23:09
VID_6_005_C09,N,21-05-2026 23:09
VID_6_006_C00,E,21-05-2026 23:09
VID_6_006_C01,E,21-05-2026 23:09
VID_6_006_C02,E,21-05-2026 23:09
VID_6_006_C03,E,21-05-2026 23:09
VID_6_006_C04,E,21-05-2026 23:09
VID_6_006_C05,E,21-05-2026 23:09
VID_6_006_C06,E,21-05-2026 23:09
VID_6_006_C07,E,21-05-2026 23:09
VID_6_006_C08,E,21-05-2026 23:09
VID_6_006_C09,E,21-05-2026 23:09
VID_6_007_C00,N,21-05-2026 23:09
VID_6_007_C01,S,21-05-2026 23:09
VID_6_007_C02,S,21-05-2026 23:10
VID_6_007_C03,N,21-05-2026 23:10
VID_6_007_C04,N,21-05-2026 23:10
VID_6_007_C05,N,21-05-2026 23:10
VID_6_009_C00,N,21-05-2026 23:10
VID_6_009_C01,N,21-05-2026 23:10
VID_6_009_C02,N,21-05-2026 23:10
VID_6_009_C03,N,21-05-2026 23:10
VID_6_009_C04,N,21-05-2026 23:10
VID_6_009_C05,N,21-05-2026 23:10
VID_6_009_C06,N,21-05-2026 23:10
VID_6_009_C07,N,21-05-2026 23:10
VID_6_009_C08,N,21-05-2026 23:10
VID_6_009_C09,N,21-05-2026 23:10
VID_6_010_C00,N,21-05-2026 23:10
VID_6_010_C01,N,21-05-2026 23:10
VID_6_010_C02,N,21-05-2026 23:10
VID_6_010_C03,N,21-05-2026 23:10
VID_6_010_C04,N,21-05-2026 23:10
VID_6_010_C05,N,21-05-2026 23:10
VID_6_010_C06,N,21-05-2026 23:10
VID_6_010_C07,N,21-05-2026 23:10
VID_6_010_C08,N,21-05-2026 23:10
VID_6_016_C00,N,21-05-2026 23:10
VID_6_016_C01,N,21-05-2026 23:10
VID_6_016_C02,N,21-05-2026 23:10
VID_6_016_C03,N,21-05-2026 23:10
VID_6_016_C04,N,21-05-2026 23:10
VID_6_016_C05,N,21-05-2026 23:10
VID_6_019_C00,E,21-05-2026 23:11
VID_6_019_C01,E,21-05-2026 23:11
VID_6_019_C02,E,21-05-2026 23:11
VID_6_019_C03,E,21-05-2026 23:11
VID_6_019_C04,E,21-05-2026 23:11
VID_7_001_C00,S,21-05-2026 23:11
VID_7_001_C01,S,21-05-2026 23:11
VID_7_001_C02,S,21-05-2026 23:11
VID_7_001_C03,S,21-05-2026 23:11
VID_7_001_C04,S,21-05-2026 23:11
VID_7_001_C05,S,21-05-2026 23:11
VID_7_001_C06,S,21-05-2026 23:11
VID_7_001_C07,S,21-05-2026 23:11
VID_7_001_C08,S,21-05-2026 23:11
VID_7_001_C09,S,21-05-2026 23:11
VID_7_002_C00,S,21-05-2026 23:11
VID_7_002_C01,S,21-05-2026 23:11
VID_7_002_C02,S,21-05-2026 23:11
VID_7_002_C03,S,21-05-2026 23:11
VID_7_002_C04,S,21-05-2026 23:11
VID_7_002_C05,S,21-05-2026 23:11
VID_7_002_C06,S,21-05-2026 23:11
VID_7_002_C07,S,21-05-2026 23:11
VID_7_002_C08,S,21-05-2026 23:11
VID_7_002_C09,S,21-05-2026 23:11
VID_7_003_C00,S,21-05-2026 23:11
VID_7_003_C01,E,21-05-2026 23:12
VID_7_003_C02,E,21-05-2026 23:12
VID_7_003_C03,E,21-05-2026 23:12
VID_7_003_C04,E,21-05-2026 23:12
VID_7_003_C05,E,21-05-2026 23:12
VID_7_003_C06,E,21-05-2026 23:12
VID_7_003_C07,E,21-05-2026 23:12
VID_7_003_C08,E,21-05-2026 23:12
VID_7_003_C09,S,21-05-2026 23:12
VID_7_004_C00,E,21-05-2026 23:12
VID_7_004_C01,E,21-05-2026 23:12
VID_7_004_C02,E,21-05-2026 23:12
VID_7_004_C03,E,21-05-2026 23:12
VID_7_004_C04,S,21-05-2026 23:12
VID_7_004_C05,E,21-05-2026 23:12
VID_7_004_C06,E,21-05-2026 23:12
VID_7_004_C07,E,21-05-2026 23:12
VID_7_004_C08,E,21-05-2026 23:12
VID_7_004_C09,S,21-05-2026 23:12
VID_7_005_C00,N,21-05-2026 23:12
VID_7_005_C01,N,21-05-2026 23:12
VID_7_005_C02,N,21-05-2026 23:12
VID_7_005_C03,N,21-05-2026 23:12
VID_7_005_C04,N,21-05-2026 23:12
VID_7_005_C05,N,21-05-2026 23:12
VID_7_005_C06,N,21-05-2026 23:12
VID_7_005_C07,N,21-05-2026 23:12
VID_7_005_C08,N,21-05-2026 23:12
VID_7_005_C09,N,21-05-2026 23:12
VID_7_006_C00,E,21-05-2026 23:12
VID_7_006_C01,E,21-05-2026 23:12
VID_7_006_C02,N,21-05-2026 23:13
VID_7_006_C03,N,21-05-2026 23:13
VID_7_006_C04,N,21-05-2026 23:13
VID_7_006_C05,N,21-05-2026 23:13
VID_7_006_C06,N,21-05-2026 23:13
VID_7_006_C07,N,21-05-2026 23:13
VID_7_006_C08,N,21-05-2026 23:13
VID_7_006_C09,N,21-05-2026 23:13
VID_7_007_C00,N,21-05-2026 23:13
VID_7_007_C01,N,21-05-2026 23:13
VID_7_007_C02,N,21-05-2026 23:13
VID_7_007_C03,N,21-05-2026 23:13
VID_7_007_C04,N,21-05-2026 23:13
VID_7_007_C05,N,21-05-2026 23:13
VID_7_007_C06,N,21-05-2026 23:13
VID_7_007_C07,N,21-05-2026 23:13
VID_7_007_C08,N,21-05-2026 23:13
VID_7_007_C09,N,21-05-2026 23:13
VID_7_008_C00,E,21-05-2026 23:13
VID_7_008_C01,E,21-05-2026 23:13
VID_7_008_C02,E,21-05-2026 23:13
VID_7_008_C03,E,21-05-2026 23:13
VID_7_008_C04,E,21-05-2026 23:13
VID_7_008_C05,E,21-05-2026 23:13
VID_7_008_C06,E,21-05-2026 23:13
VID_7_008_C07,E,21-05-2026 23:13
VID_7_008_C08,N,21-05-2026 23:13
VID_7_008_C09,N,21-05-2026 23:13
VID_7_009_C00,S,21-05-2026 23:13
VID_7_012_C00,S,21-05-2026 23:13
VID_7_016_C00,S,21-05-2026 23:13
VID_7_016_C01,S,21-05-2026 23:13
VID_8_001_C00,N,21-05-2026 23:13
VID_8_001_C01,N,21-05-2026 23:14
VID_8_001_C02,N,21-05-2026 23:14
VID_8_001_C03,N,21-05-2026 23:14
VID_8_001_C04,N,21-05-2026 23:14
VID_8_001_C05,E,21-05-2026 23:14
VID_8_001_C06,E,21-05-2026 23:14
VID_8_001_C07,E,21-05-2026 23:14
VID_8_001_C08,E,21-05-2026 23:14
VID_8_002_C00,E,21-05-2026 23:14
VID_8_002_C01,E,21-05-2026 23:14
VID_8_002_C02,E,21-05-2026 23:14
VID_8_002_C03,E,21-05-2026 23:14
VID_8_002_C04,E,21-05-2026 23:14
VID_8_002_C05,E,21-05-2026 23:14
VID_8_002_C06,E,21-05-2026 23:14
VID_8_002_C07,E,21-05-2026 23:14
VID_8_002_C08,E,21-05-2026 23:14
VID_8_003_C00,S,21-05-2026 23:14
VID_8_003_C01,S,21-05-2026 23:14
VID_8_003_C02,S,21-05-2026 23:14
VID_8_003_C03,S,21-05-2026 23:14
VID_8_003_C04,S,21-05-2026 23:14
VID_8_003_C05,S,21-05-2026 23:14
VID_8_004_C00,E,21-05-2026 23:14
VID_8_004_C01,E,21-05-2026 23:14
VID_8_004_C02,E,21-05-2026 23:14
VID_8_004_C03,E,21-05-2026 23:14
VID_8_004_C04,E,21-05-2026 23:14
VID_8_004_C05,E,21-05-2026 23:14
VID_8_004_C06,E,21-05-2026 23:14
VID_8_004_C07,E,21-05-2026 23:14
VID_8_004_C08,E,21-05-2026 23:14
VID_8_005_C00,S,21-05-2026 23:14
VID_8_005_C01,S,21-05-2026 23:14
VID_8_006_C00,N,21-05-2026 23:14
VID_8_006_C01,N,21-05-2026 23:15
VID_8_006_C02,N,21-05-2026 23:15
VID_8_006_C03,N,21-05-2026 23:15
VID_8_006_C04,N,21-05-2026 23:15
VID_8_006_C05,N,21-05-2026 23:15
VID_8_006_C06,N,21-05-2026 23:15
VID_8_006_C07,N,21-05-2026 23:15
VID_8_006_C08,N,21-05-2026 23:15
VID_8_007_C00,N,21-05-2026 23:15
VID_8_007_C01,N,21-05-2026 23:15
VID_8_007_C02,N,21-05-2026 23:15
VID_8_007_C03,N,21-05-2026 23:15
VID_8_008_C00,E,21-05-2026 23:15
VID_8_008_C01,E,21-05-2026 23:15
VID_8_008_C02,E,21-05-2026 23:15
VID_8_008_C03,E,21-05-2026 23:15
VID_8_008_C04,E,21-05-2026 23:15
VID_8_008_C05,E,21-05-2026 23:15
VID_8_008_C06,E,21-05-2026 23:15
VID_8_009_C00,S,21-05-2026 23:15
VID_8_009_C01,S,21-05-2026 23:15
VID_8_015_C00,E,21-05-2026 23:15
VID_8_015_C01,E,21-05-2026 23:15
VID_8_015_C02,E,21-05-2026 23:15
VID_8_015_C03,E,21-05-2026 23:15
VID_8_015_C04,E,21-05-2026 23:15
VID_8_015_C05,E,21-05-2026 23:15
VID_8_015_C06,E,21-05-2026 23:15
VID_8_015_C07,E,21-05-2026 23:15
VID_8_016_C00,N,21-05-2026 23:15
VID_8_016_C01,N,21-05-2026 23:15
VID_8_016_C02,N,21-05-2026 23:15
VID_8_016_C03,N,21-05-2026 23:16
VID_8_020_C00,S,21-05-2026 23:16
VID_8_020_C01,S,21-05-2026 23:16
VID_8_022_C00,S,21-05-2026 23:16
VID_8_022_C01,S,21-05-2026 23:16
VID_8_022_C02,S,21-05-2026 23:16
VID_8_023_C00,E,21-05-2026 23:16
VID_8_025_C00,E,21-05-2026 23:16
VID_8_026_C00,S,21-05-2026 23:16
VID_9_001_C00,E,21-05-2026 23:16
VID_9_001_C01,E,21-05-2026 23:16
VID_9_001_C02,E,21-05-2026 23:16
VID_9_001_C03,E,21-05-2026 23:16
VID_9_001_C04,E,21-05-2026 23:16
VID_9_001_C05,E,21-05-2026 23:16
VID_9_001_C06,E,21-05-2026 23:16
VID_9_001_C07,E,21-05-2026 23:16
VID_9_001_C08,E,21-05-2026 23:16
VID_9_003_C00,S,21-05-2026 23:16
VID_9_003_C01,S,21-05-2026 23:16
VID_9_006_C00,S,21-05-2026 23:16
VID_9_007_C00,S,21-05-2026 23:16
VID_9_007_C01,S,21-05-2026 23:16
VID_9_007_C02,S,21-05-2026 23:16
VID_9_007_C03,S,21-05-2026 23:16
VID_9_007_C04,S,21-05-2026 23:16
VID_9_007_C05,S,21-05-2026 23:16
VID_9_007_C06,S,21-05-2026 23:16
VID_9_008_C00,N,21-05-2026 23:16
VID_9_008_C01,E,21-05-2026 23:16
VID_9_008_C02,E,21-05-2026 23:17
VID_9_008_C03,N,21-05-2026 23:17
VID_9_008_C04,N,21-05-2026 23:17
VID_9_008_C05,N,21-05-2026 23:17
VID_9_008_C06,E,21-05-2026 23:17
VID_9_008_C07,E,21-05-2026 23:17
VID_9_008_C08,E,21-05-2026 23:17
VID_9_012_C00,E,21-05-2026 23:17
VID_9_012_C01,E,21-05-2026 23:17
VID_9_012_C02,E,21-05-2026 23:17
VID_9_012_C03,E,21-05-2026 23:17
VID_9_012_C04,E,21-05-2026 23:17
VID_9_012_C05,E,21-05-2026 23:17
VID_9_012_C06,E,21-05-2026 23:17
VID_9_012_C07,E,21-05-2026 23:17
VID_9_013_C00,E,21-05-2026 23:17
VID_9_014_C00,E,21-05-2026 23:17
VID_9_017_C00,E,21-05-2026 23:17
VID_9_017_C01,E,21-05-2026 23:17
VID_9_019_C00,S,21-05-2026 23:17
VID_9_019_C01,E,21-05-2026 23:17
VID_9_019_C02,E,21-05-2026 23:17
VID_9_019_C03,E,21-05-2026 23:17
VID_9_019_C04,E,21-05-2026 23:17
VID_9_019_C05,E,21-05-2026 23:17
VID_9_019_C06,E,21-05-2026 23:17
VID_9_021_C00,E,21-05-2026 23:17
VID_9_021_C01,E,21-05-2026 23:17
VID_9_021_C02,E,21-05-2026 23:17
VID_9_022_C00,S,21-05-2026 23:17
VID_9_022_C01,S,21-05-2026 23:17
VID_9_027_C00,S,21-05-2026 23:17
VID_9_027_C01,S,21-05-2026 23:17
