clip_id,video_id,video_file,track_id,person_id,clip_idx,n_frames,frame_paths,label
VID_21_003_C09,VID_21,VID_21.mp4,3,VID_21_003,9,8,custom_dataset\processed\VID_21\003\frame_0036.jpg;custom_dataset\processed\VID_21\003\frame_0037.jpg;custom_dataset\processed\VID_21\003\frame_0038.jpg;custom_dataset\processed\VID_21\003\frame_0039.jpg;custom_dataset\processed\VID_21\003\frame_0040.jpg;custom_dataset\processed\VID_21\003\frame_0041.jpg;custom_dataset\processed\VID_21\003\frame_0042.jpg;custom_dataset\processed\VID_21\003\frame_0043.jpg,
VID_21_004_C00,VID_21,VID_21.mp4,4,VID_21_004,0,8,custom_dataset\processed\VID_21\004\frame_0000.jpg;custom_dataset\processed\VID_21\004\frame_0001.jpg;custom_dataset\processed\VID_21\004\frame_0002.jpg;custom_dataset\processed\VID_21\004\frame_0003.jpg;custom_dataset\processed\VID_21\004\frame_0004.jpg;custom_dataset\processed\VID_21\004\frame_0005.jpg;custom_dataset\processed\VID_21\004\frame_0006.jpg;custom_dataset\processed\VID_21\004\frame_0007.jpg,
VID_21_004_C01,VID_21,VID_21.mp4,4,VID_21_004,1,8,custom_dataset\processed\VID_21\004\frame_0004.jpg;custom_dataset\processed\VID_21\004\frame_0005.jpg;custom_dataset\processed\VID_21\004\frame_0006.jpg;custom_dataset\processed\VID_21\004\frame_0007.jpg;custom_dataset\processed\VID_21\004\frame_0008.jpg;custom_dataset\processed\VID_21\004\frame_0009.jpg;custom_dataset\processed\VID_21\004\frame_0010.jpg;custom_dataset\processed\VID_21\004\frame_0011.jpg,
VID_21_004_C02,VID_21,VID_21.mp4,4,VID_21_004,2,8,custom_dataset\processed\VID_21\004\frame_0008.jpg;custom_dataset\processed\VID_21\004\frame_0009.jpg;custom_dataset\processed\VID_21\004\frame_0010.jpg;custom_dataset\processed\VID_21\004\frame_0011.jpg;custom_dataset\processed\VID_21\004\frame_0012.jpg;custom_dataset\processed\VID_21\004\frame_0013.jpg;custom_dataset\processed\VID_21\004\frame_0014.jpg;custom_dataset\processed\VID_21\004\frame_0015.jpg,
VID_21_004_C03,VID_21,VID_21.mp4,4,VID_21_004,3,8,custom_dataset\processed\VID_21\004\frame_0012.jpg;custom_dataset\processed\VID_21\004\frame_0013.jpg;custom_dataset\processed\VID_21\004\frame_0014.jpg;custom_dataset\processed\VID_21\004\frame_0015.jpg;custom_dataset\processed\VID_21\004\frame_0016.jpg;custom_dataset\processed\VID_21\004\frame_0017.jpg;custom_dataset\processed\VID_21\004\frame_0018.jpg;custom_dataset\processed\VID_21\004\frame_0019.jpg,
VID_21_004_C04,VID_21,VID_21.mp4,4,VID_21_004,4,8,custom_dataset\processed\VID_21\004\frame_0016.jpg;custom_dataset\processed\VID_21\004\frame_0017.jpg;custom_dataset\processed\VID_21\004\frame_0018.jpg;custom_dataset\processed\VID_21\004\frame_0019.jpg;custom_dataset\processed\VID_21\004\frame_0020.jpg;custom_dataset\processed\VID_21\004\frame_0021.jpg;custom_dataset\processed\VID_21\004\frame_0022.jpg;custom_dataset\processed\VID_21\004\frame_0023.jpg,
VID_21_004_C05,VID_21,VID_21.mp4,4,VID_21_004,5,8,custom_dataset\processed\VID_21\004\frame_0020.jpg;custom_dataset\processed\VID_21\004\frame_0021.jpg;custom_dataset\processed\VID_21\004\frame_0022.jpg;custom_dataset\processed\VID_21\004\frame_0023.jpg;custom_dataset\processed\VID_21\004\frame_0024.jpg;custom_dataset\processed\VID_21\004\frame_0025.jpg;custom_dataset\processed\VID_21\004\frame_0026.jpg;custom_dataset\processed\VID_21\004\frame_0027.jpg,
VID_21_004_C06,VID_21,VID_21.mp4,4,VID_21_004,6,8,custom_dataset\processed\VID_21\004\frame_0024.jpg;custom_dataset\processed\VID_21\004\frame_0025.jpg;custom_dataset\processed\VID_21\004\frame_0026.jpg;custom_dataset\processed\VID_21\004\frame_0027.jpg;custom_dataset\processed\VID_21\004\frame_0028.jpg;custom_dataset\processed\VID_21\004\frame_0029.jpg;custom_dataset\processed\VID_21\004\frame_0030.jpg;custom_dataset\processed\VID_21\004\frame_0031.jpg,
VID_21_004_C07,VID_21,VID_21.mp4,4,VID_21_004,7,8,custom_dataset\processed\VID_21\004\frame_0028.jpg;custom_dataset\processed\VID_21\004\frame_0029.jpg;custom_dataset\processed\VID_21\004\frame_0030.jpg;custom_dataset\processed\VID_21\004\frame_0031.jpg;custom_dataset\processed\VID_21\004\frame_0032.jpg;custom_dataset\processed\VID_21\004\frame_0033.jpg;custom_dataset\processed\VID_21\004\frame_0034.jpg;custom_dataset\processed\VID_21\004\frame_0035.jpg,
VID_21_004_C08,VID_21,VID_21.mp4,4,VID_21_004,8,8,custom_dataset\processed\VID_21\004\frame_0032.jpg;custom_dataset\processed\VID_21\004\frame_0033.jpg;custom_dataset\processed\VID_21\004\frame_0034.jpg;custom_dataset\processed\VID_21\004\frame_0035.jpg;custom_dataset\processed\VID_21\004\frame_0036.jpg;custom_dataset\processed\VID_21\004\frame_0037.jpg;custom_dataset\processed\VID_21\004\frame_0038.jpg;custom_dataset\processed\VID_21\004\frame_0039.jpg,
VID_21_004_C09,VID_21,VID_21.mp4,4,VID_21_004,9,8,custom_dataset\processed\VID_21\004\frame_0036.jpg;custom_dataset\processed\VID_21\004\frame_0037.jpg;custom_dataset\processed\VID_21\004\frame_0038.jpg;custom_dataset\processed\VID_21\004\frame_0039.jpg;custom_dataset\processed\VID_21\004\frame_0040.jpg;custom_dataset\processed\VID_21\004\frame_0041.jpg;custom_dataset\processed\VID_21\004\frame_0042.jpg;custom_dataset\processed\VID_21\004\frame_0043.jpg,
VID_21_005_C00,VID_21,VID_21.mp4,5,VID_21_005,0,8,custom_dataset\processed\VID_21\005\frame_0000.jpg;custom_dataset\processed\VID_21\005\frame_0001.jpg;custom_dataset\processed\VID_21\005\frame_0002.jpg;custom_dataset\processed\VID_21\005\frame_0003.jpg;custom_dataset\processed\VID_21\005\frame_0004.jpg;custom_dataset\processed\VID_21\005\frame_0005.jpg;custom_dataset\processed\VID_21\005\frame_0006.jpg;custom_dataset\processed\VID_21\005\frame_0007.jpg,
VID_21_010_C00,VID_21,VID_21.mp4,10,VID_21_010,0,8,custom_dataset\processed\VID_21\010\frame_0008.jpg;custom_dataset\processed\VID_21\010\frame_0009.jpg;custom_dataset\processed\VID_21\010\frame_0010.jpg;custom_dataset\processed\VID_21\010\frame_0012.jpg;custom_dataset\processed\VID_21\010\frame_0016.jpg;custom_dataset\processed\VID_21\010\frame_0017.jpg;custom_dataset\processed\VID_21\010\frame_0018.jpg;custom_dataset\processed\VID_21\010\frame_0019.jpg,
VID_21_010_C01,VID_21,VID_21.mp4,10,VID_21_010,1,8,custom_dataset\processed\VID_21\010\frame_0016.jpg;custom_dataset\processed\VID_21\010\frame_0017.jpg;custom_dataset\processed\VID_21\010\frame_0018.jpg;custom_dataset\processed\VID_21\010\frame_0019.jpg;custom_dataset\processed\VID_21\010\frame_0020.jpg;custom_dataset\processed\VID_21\010\frame_0021.jpg;custom_dataset\processed\VID_21\010\frame_0022.jpg;custom_dataset\processed\VID_21\010\frame_0023.jpg,
VID_21_010_C02,VID_21,VID_21.mp4,10,VID_21_010,2,8,custom_dataset\processed\VID_21\010\frame_0020.jpg;custom_dataset\processed\VID_21\010\frame_0021.jpg;custom_dataset\processed\VID_21\010\frame_0022.jpg;custom_dataset\processed\VID_21\010\frame_0023.jpg;custom_dataset\processed\VID_21\010\frame_0024.jpg;custom_dataset\processed\VID_21\010\frame_0025.jpg;custom_dataset\processed\VID_21\010\frame_0026.jpg;custom_dataset\processed\VID_21\010\frame_0027.jpg,
VID_21_010_C03,VID_21,VID_21.mp4,10,VID_21_010,3,8,custom_dataset\processed\VID_21\010\frame_0024.jpg;custom_dataset\processed\VID_21\010\frame_0025.jpg;custom_dataset\processed\VID_21\010\frame_0026.jpg;custom_dataset\processed\VID_21\010\frame_0027.jpg;custom_dataset\processed\VID_21\010\frame_0028.jpg;custom_dataset\processed\VID_21\010\frame_0029.jpg;custom_dataset\processed\VID_21\010\frame_0030.jpg;custom_dataset\processed\VID_21\010\frame_0031.jpg,
VID_21_010_C04,VID_21,VID_21.mp4,10,VID_21_010,4,8,custom_dataset\processed\VID_21\010\frame_0028.jpg;custom_dataset\processed\VID_21\010\frame_0029.jpg;custom_dataset\processed\VID_21\010\frame_0030.jpg;custom_dataset\processed\VID_21\010\frame_0031.jpg;custom_dataset\processed\VID_21\010\frame_0033.jpg;custom_dataset\processed\VID_21\010\frame_0034.jpg;custom_dataset\processed\VID_21\010\frame_0035.jpg;custom_dataset\processed\VID_21\010\frame_0036.jpg,
VID_21_010_C05,VID_21,VID_21.mp4,10,VID_21_010,5,8,custom_dataset\processed\VID_21\010\frame_0033.jpg;custom_dataset\processed\VID_21\010\frame_0034.jpg;custom_dataset\processed\VID_21\010\frame_0035.jpg;custom_dataset\processed\VID_21\010\frame_0036.jpg;custom_dataset\processed\VID_21\010\frame_0037.jpg;custom_dataset\processed\VID_21\010\frame_0038.jpg;custom_dataset\processed\VID_21\010\frame_0039.jpg;custom_dataset\processed\VID_21\010\frame_0040.jpg,
VID_21_017_C00,VID_21,VID_21.mp4,17,VID_21_017,0,8,custom_dataset\processed\VID_21\017\frame_0033.jpg;custom_dataset\processed\VID_21\017\frame_0034.jpg;custom_dataset\processed\VID_21\017\frame_0035.jpg;custom_dataset\processed\VID_21\017\frame_0036.jpg;custom_dataset\processed\VID_21\017\frame_0039.jpg;custom_dataset\processed\VID_21\017\frame_0040.jpg;custom_dataset\processed\VID_21\017\frame_0041.jpg;custom_dataset\processed\VID_21\017\frame_0042.jpg,
VID_22_001_C00,VID_22,VID_22.mp4,1,VID_22_001,0,8,custom_dataset\processed\VID_22\001\frame_0000.jpg;custom_dataset\processed\VID_22\001\frame_0001.jpg;custom_dataset\processed\VID_22\001\frame_0002.jpg;custom_dataset\processed\VID_22\001\frame_0003.jpg;custom_dataset\processed\VID_22\001\frame_0004.jpg;custom_dataset\processed\VID_22\001\frame_0005.jpg;custom_dataset\processed\VID_22\001\frame_0006.jpg;custom_dataset\processed\VID_22\001\frame_0007.jpg,
VID_22_001_C01,VID_22,VID_22.mp4,1,VID_22_001,1,8,custom_dataset\processed\VID_22\001\frame_0004.jpg;custom_dataset\processed\VID_22\001\frame_0005.jpg;custom_dataset\processed\VID_22\001\frame_0006.jpg;custom_dataset\processed\VID_22\001\frame_0007.jpg;custom_dataset\processed\VID_22\001\frame_0008.jpg;custom_dataset\processed\VID_22\001\frame_0009.jpg;custom_dataset\processed\VID_22\001\frame_0010.jpg;custom_dataset\processed\VID_22\001\frame_0011.jpg,
VID_22_001_C02,VID_22,VID_22.mp4,1,VID_22_001,2,8,custom_dataset\processed\VID_22\001\frame_0008.jpg;custom_dataset\processed\VID_22\001\frame_0009.jpg;custom_dataset\processed\VID_22\001\frame_0010.jpg;custom_dataset\processed\VID_22\001\frame_0011.jpg;custom_dataset\processed\VID_22\001\frame_0012.jpg;custom_dataset\processed\VID_22\001\frame_0013.jpg;custom_dataset\processed\VID_22\001\frame_0014.jpg;custom_dataset\processed\VID_22\001\frame_0015.jpg,
VID_22_001_C03,VID_22,VID_22.mp4,1,VID_22_001,3,8,custom_dataset\processed\VID_22\001\frame_0012.jpg;custom_dataset\processed\VID_22\001\frame_0013.jpg;custom_dataset\processed\VID_22\001\frame_0014.jpg;custom_dataset\processed\VID_22\001\frame_0015.jpg;custom_dataset\processed\VID_22\001\frame_0016.jpg;custom_dataset\processed\VID_22\001\frame_0017.jpg;custom_dataset\processed\VID_22\001\frame_0018.jpg;custom_dataset\processed\VID_22\001\frame_0019.jpg,
VID_22_001_C04,VID_22,VID_22.mp4,1,VID_22_001,4,8,custom_dataset\processed\VID_22\001\frame_0016.jpg;custom_dataset\processed\VID_22\001\frame_0017.jpg;custom_dataset\processed\VID_22\001\frame_0018.jpg;custom_dataset\processed\VID_22\001\frame_0019.jpg;custom_dataset\processed\VID_22\001\frame_0020.jpg;custom_dataset\processed\VID_22\001\frame_0021.jpg;custom_dataset\processed\VID_22\001\frame_0022.jpg;custom_dataset\processed\VID_22\001\frame_0023.jpg,
VID_22_001_C05,VID_22,VID_22.mp4,1,VID_22_001,5,8,custom_dataset\processed\VID_22\001\frame_0020.jpg;custom_dataset\processed\VID_22\001\frame_0021.jpg;custom_dataset\processed\VID_22\001\frame_0022.jpg;custom_dataset\processed\VID_22\001\frame_0023.jpg;custom_dataset\processed\VID_22\001\frame_0024.jpg;custom_dataset\processed\VID_22\001\frame_0025.jpg;custom_dataset\processed\VID_22\001\frame_0026.jpg;custom_dataset\processed\VID_22\001\frame_0027.jpg,
VID_22_001_C06,VID_22,VID_22.mp4,1,VID_22_001,6,8,custom_dataset\processed\VID_22\001\frame_0024.jpg;custom_dataset\processed\VID_22\001\frame_0025.jpg;custom_dataset\processed\VID_22\001\frame_0026.jpg;custom_dataset\processed\VID_22\001\frame_0027.jpg;custom_dataset\processed\VID_22\001\frame_0028.jpg;custom_dataset\processed\VID_22\001\frame_0029.jpg;custom_dataset\processed\VID_22\001\frame_0030.jpg;custom_dataset\processed\VID_22\001\frame_0031.jpg,
VID_22_001_C07,VID_22,VID_22.mp4,1,VID_22_001,7,8,custom_dataset\processed\VID_22\001\frame_0028.jpg;custom_dataset\processed\VID_22\001\frame_0029.jpg;custom_dataset\processed\VID_22\001\frame_0030.jpg;custom_dataset\processed\VID_22\001\frame_0031.jpg;custom_dataset\processed\VID_22\001\frame_0032.jpg;custom_dataset\processed\VID_22\001\frame_0033.jpg;custom_dataset\processed\VID_22\001\frame_0034.jpg;custom_dataset\processed\VID_22\001\frame_0035.jpg,
VID_22_001_C08,VID_22,VID_22.mp4,1,VID_22_001,8,8,custom_dataset\processed\VID_22\001\frame_0032.jpg;custom_dataset\processed\VID_22\001\frame_0033.jpg;custom_dataset\processed\VID_22\001\frame_0034.jpg;custom_dataset\processed\VID_22\001\frame_0035.jpg;custom_dataset\processed\VID_22\001\frame_0036.jpg;custom_dataset\processed\VID_22\001\frame_0037.jpg;custom_dataset\processed\VID_22\001\frame_0038.jpg;custom_dataset\processed\VID_22\001\frame_0039.jpg,
VID_22_002_C00,VID_22,VID_22.mp4,2,VID_22_002,0,8,custom_dataset\processed\VID_22\002\frame_0000.jpg;custom_dataset\processed\VID_22\002\frame_0001.jpg;custom_dataset\processed\VID_22\002\frame_0002.jpg;custom_dataset\processed\VID_22\002\frame_0003.jpg;custom_dataset\processed\VID_22\002\frame_0004.jpg;custom_dataset\processed\VID_22\002\frame_0005.jpg;custom_dataset\processed\VID_22\002\frame_0006.jpg;custom_dataset\processed\VID_22\002\frame_0007.jpg,
VID_22_002_C01,VID_22,VID_22.mp4,2,VID_22_002,1,8,custom_dataset\processed\VID_22\002\frame_0004.jpg;custom_dataset\processed\VID_22\002\frame_0005.jpg;custom_dataset\processed\VID_22\002\frame_0006.jpg;custom_dataset\processed\VID_22\002\frame_0007.jpg;custom_dataset\processed\VID_22\002\frame_0008.jpg;custom_dataset\processed\VID_22\002\frame_0009.jpg;custom_dataset\processed\VID_22\002\frame_0010.jpg;custom_dataset\processed\VID_22\002\frame_0011.jpg,
VID_22_002_C02,VID_22,VID_22.mp4,2,VID_22_002,2,8,custom_dataset\processed\VID_22\002\frame_0008.jpg;custom_dataset\processed\VID_22\002\frame_0009.jpg;custom_dataset\processed\VID_22\002\frame_0010.jpg;custom_dataset\processed\VID_22\002\frame_0011.jpg;custom_dataset\processed\VID_22\002\frame_0012.jpg;custom_dataset\processed\VID_22\002\frame_0013.jpg;custom_dataset\processed\VID_22\002\frame_0014.jpg;custom_dataset\processed\VID_22\002\frame_0015.jpg,
VID_22_002_C03,VID_22,VID_22.mp4,2,VID_22_002,3,8,custom_dataset\processed\VID_22\002\frame_0012.jpg;custom_dataset\processed\VID_22\002\frame_0013.jpg;custom_dataset\processed\VID_22\002\frame_0014.jpg;custom_dataset\processed\VID_22\002\frame_0015.jpg;custom_dataset\processed\VID_22\002\frame_0016.jpg;custom_dataset\processed\VID_22\002\frame_0017.jpg;custom_dataset\processed\VID_22\002\frame_0018.jpg;custom_dataset\processed\VID_22\002\frame_0019.jpg,
VID_22_002_C04,VID_22,VID_22.mp4,2,VID_22_002,4,8,custom_dataset\processed\VID_22\002\frame_0016.jpg;custom_dataset\processed\VID_22\002\frame_0017.jpg;custom_dataset\processed\VID_22\002\frame_0018.jpg;custom_dataset\processed\VID_22\002\frame_0019.jpg;custom_dataset\processed\VID_22\002\frame_0020.jpg;custom_dataset\processed\VID_22\002\frame_0021.jpg;custom_dataset\processed\VID_22\002\frame_0022.jpg;custom_dataset\processed\VID_22\002\frame_0023.jpg,
VID_22_002_C05,VID_22,VID_22.mp4,2,VID_22_002,5,8,custom_dataset\processed\VID_22\002\frame_0020.jpg;custom_dataset\processed\VID_22\002\frame_0021.jpg;custom_dataset\processed\VID_22\002\frame_0022.jpg;custom_dataset\processed\VID_22\002\frame_0023.jpg;custom_dataset\processed\VID_22\002\frame_0024.jpg;custom_dataset\processed\VID_22\002\frame_0025.jpg;custom_dataset\processed\VID_22\002\frame_0026.jpg;custom_dataset\processed\VID_22\002\frame_0027.jpg,
VID_22_002_C06,VID_22,VID_22.mp4,2,VID_22_002,6,8,custom_dataset\processed\VID_22\002\frame_0024.jpg;custom_dataset\processed\VID_22\002\frame_0025.jpg;custom_dataset\processed\VID_22\002\frame_0026.jpg;custom_dataset\processed\VID_22\002\frame_0027.jpg;custom_dataset\processed\VID_22\002\frame_0028.jpg;custom_dataset\processed\VID_22\002\frame_0029.jpg;custom_dataset\processed\VID_22\002\frame_0030.jpg;custom_dataset\processed\VID_22\002\frame_0031.jpg,
VID_22_002_C07,VID_22,VID_22.mp4,2,VID_22_002,7,8,custom_dataset\processed\VID_22\002\frame_0028.jpg;custom_dataset\processed\VID_22\002\frame_0029.jpg;custom_dataset\processed\VID_22\002\frame_0030.jpg;custom_dataset\processed\VID_22\002\frame_0031.jpg;custom_dataset\processed\VID_22\002\frame_0032.jpg;custom_dataset\processed\VID_22\002\frame_0033.jpg;custom_dataset\processed\VID_22\002\frame_0034.jpg;custom_dataset\processed\VID_22\002\frame_0035.jpg,
VID_22_002_C08,VID_22,VID_22.mp4,2,VID_22_002,8,8,custom_dataset\processed\VID_22\002\frame_0032.jpg;custom_dataset\processed\VID_22\002\frame_0033.jpg;custom_dataset\processed\VID_22\002\frame_0034.jpg;custom_dataset\processed\VID_22\002\frame_0035.jpg;custom_dataset\processed\VID_22\002\frame_0036.jpg;custom_dataset\processed\VID_22\002\frame_0037.jpg;custom_dataset\processed\VID_22\002\frame_0038.jpg;custom_dataset\processed\VID_22\002\frame_0039.jpg,
VID_22_003_C00,VID_22,VID_22.mp4,3,VID_22_003,0,8,custom_dataset\processed\VID_22\003\frame_0000.jpg;custom_dataset\processed\VID_22\003\frame_0001.jpg;custom_dataset\processed\VID_22\003\frame_0002.jpg;custom_dataset\processed\VID_22\003\frame_0003.jpg;custom_dataset\processed\VID_22\003\frame_0004.jpg;custom_dataset\processed\VID_22\003\frame_0005.jpg;custom_dataset\processed\VID_22\003\frame_0006.jpg;custom_dataset\processed\VID_22\003\frame_0007.jpg,
VID_22_003_C01,VID_22,VID_22.mp4,3,VID_22_003,1,8,custom_dataset\processed\VID_22\003\frame_0004.jpg;custom_dataset\processed\VID_22\003\frame_0005.jpg;custom_dataset\processed\VID_22\003\frame_0006.jpg;custom_dataset\processed\VID_22\003\frame_0007.jpg;custom_dataset\processed\VID_22\003\frame_0008.jpg;custom_dataset\processed\VID_22\003\frame_0009.jpg;custom_dataset\processed\VID_22\003\frame_0010.jpg;custom_dataset\processed\VID_22\003\frame_0011.jpg,
VID_22_003_C02,VID_22,VID_22.mp4,3,VID_22_003,2,8,custom_dataset\processed\VID_22\003\frame_0008.jpg;custom_dataset\processed\VID_22\003\frame_0009.jpg;custom_dataset\processed\VID_22\003\frame_0010.jpg;custom_dataset\processed\VID_22\003\frame_0011.jpg;custom_dataset\processed\VID_22\003\frame_0012.jpg;custom_dataset\processed\VID_22\003\frame_0013.jpg;custom_dataset\processed\VID_22\003\frame_0014.jpg;custom_dataset\processed\VID_22\003\frame_0015.jpg,
VID_22_003_C03,VID_22,VID_22.mp4,3,VID_22_003,3,8,custom_dataset\processed\VID_22\003\frame_0012.jpg;custom_dataset\processed\VID_22\003\frame_0013.jpg;custom_dataset\processed\VID_22\003\frame_0014.jpg;custom_dataset\processed\VID_22\003\frame_0015.jpg;custom_dataset\processed\VID_22\003\frame_0016.jpg;custom_dataset\processed\VID_22\003\frame_0017.jpg;custom_dataset\processed\VID_22\003\frame_0018.jpg;custom_dataset\processed\VID_22\003\frame_0019.jpg,
VID_22_003_C04,VID_22,VID_22.mp4,3,VID_22_003,4,8,custom_dataset\processed\VID_22\003\frame_0016.jpg;custom_dataset\processed\VID_22\003\frame_0017.jpg;custom_dataset\processed\VID_22\003\frame_0018.jpg;custom_dataset\processed\VID_22\003\frame_0019.jpg;custom_dataset\processed\VID_22\003\frame_0020.jpg;custom_dataset\processed\VID_22\003\frame_0021.jpg;custom_dataset\processed\VID_22\003\frame_0022.jpg;custom_dataset\processed\VID_22\003\frame_0023.jpg,
VID_22_003_C05,VID_22,VID_22.mp4,3,VID_22_003,5,8,custom_dataset\processed\VID_22\003\frame_0020.jpg;custom_dataset\processed\VID_22\003\frame_0021.jpg;custom_dataset\processed\VID_22\003\frame_0022.jpg;custom_dataset\processed\VID_22\003\frame_0023.jpg;custom_dataset\processed\VID_22\003\frame_0024.jpg;custom_dataset\processed\VID_22\003\frame_0025.jpg;custom_dataset\processed\VID_22\003\frame_0026.jpg;custom_dataset\processed\VID_22\003\frame_0027.jpg,
VID_22_003_C06,VID_22,VID_22.mp4,3,VID_22_003,6,8,custom_dataset\processed\VID_22\003\frame_0024.jpg;custom_dataset\processed\VID_22\003\frame_0025.jpg;custom_dataset\processed\VID_22\003\frame_0026.jpg;custom_dataset\processed\VID_22\003\frame_0027.jpg;custom_dataset\processed\VID_22\003\frame_0028.jpg;custom_dataset\processed\VID_22\003\frame_0029.jpg;custom_dataset\processed\VID_22\003\frame_0030.jpg;custom_dataset\processed\VID_22\003\frame_0031.jpg,
VID_22_003_C07,VID_22,VID_22.mp4,3,VID_22_003,7,8,custom_dataset\processed\VID_22\003\frame_0028.jpg;custom_dataset\processed\VID_22\003\frame_0029.jpg;custom_dataset\processed\VID_22\003\frame_0030.jpg;custom_dataset\processed\VID_22\003\frame_0031.jpg;custom_dataset\processed\VID_22\003\frame_0032.jpg;custom_dataset\processed\VID_22\003\frame_0033.jpg;custom_dataset\processed\VID_22\003\frame_0034.jpg;custom_dataset\processed\VID_22\003\frame_0035.jpg,
VID_22_003_C08,VID_22,VID_22.mp4,3,VID_22_003,8,8,custom_dataset\processed\VID_22\003\frame_0032.jpg;custom_dataset\processed\VID_22\003\frame_0033.jpg;custom_dataset\processed\VID_22\003\frame_0034.jpg;custom_dataset\processed\VID_22\003\frame_0035.jpg;custom_dataset\processed\VID_22\003\frame_0036.jpg;custom_dataset\processed\VID_22\003\frame_0037.jpg;custom_dataset\processed\VID_22\003\frame_0038.jpg;custom_dataset\processed\VID_22\003\frame_0039.jpg,
VID_22_004_C00,VID_22,VID_22.mp4,4,VID_22_004,0,8,custom_dataset\processed\VID_22\004\frame_0000.jpg;custom_dataset\processed\VID_22\004\frame_0001.jpg;custom_dataset\processed\VID_22\004\frame_0002.jpg;custom_dataset\processed\VID_22\004\frame_0003.jpg;custom_dataset\processed\VID_22\004\frame_0004.jpg;custom_dataset\processed\VID_22\004\frame_0005.jpg;custom_dataset\processed\VID_22\004\frame_0006.jpg;custom_dataset\processed\VID_22\004\frame_0007.jpg,
VID_22_004_C01,VID_22,VID_22.mp4,4,VID_22_004,1,8,custom_dataset\processed\VID_22\004\frame_0004.jpg;custom_dataset\processed\VID_22\004\frame_0005.jpg;custom_dataset\processed\VID_22\004\frame_0006.jpg;custom_dataset\processed\VID_22\004\frame_0007.jpg;custom_dataset\processed\VID_22\004\frame_0008.jpg;custom_dataset\processed\VID_22\004\frame_0009.jpg;custom_dataset\processed\VID_22\004\frame_0010.jpg;custom_dataset\processed\VID_22\004\frame_0011.jpg,
VID_22_004_C02,VID_22,VID_22.mp4,4,VID_22_004,2,8,custom_dataset\processed\VID_22\004\frame_0008.jpg;custom_dataset\processed\VID_22\004\frame_0009.jpg;custom_dataset\processed\VID_22\004\frame_0010.jpg;custom_dataset\processed\VID_22\004\frame_0011.jpg;custom_dataset\processed\VID_22\004\frame_0012.jpg;custom_dataset\processed\VID_22\004\frame_0013.jpg;custom_dataset\processed\VID_22\004\frame_0014.jpg;custom_dataset\processed\VID_22\004\frame_0015.jpg,
VID_22_004_C03,VID_22,VID_22.mp4,4,VID_22_004,3,8,custom_dataset\processed\VID_22\004\frame_0012.jpg;custom_dataset\processed\VID_22\004\frame_0013.jpg;custom_dataset\processed\VID_22\004\frame_0014.jpg;custom_dataset\processed\VID_22\004\frame_0015.jpg;custom_dataset\processed\VID_22\004\frame_0016.jpg;custom_dataset\processed\VID_22\004\frame_0017.jpg;custom_dataset\processed\VID_22\004\frame_0018.jpg;custom_dataset\processed\VID_22\004\frame_0019.jpg,
VID_22_004_C04,VID_22,VID_22.mp4,4,VID_22_004,4,8,custom_dataset\processed\VID_22\004\frame_0016.jpg;custom_dataset\processed\VID_22\004\frame_0017.jpg;custom_dataset\processed\VID_22\004\frame_0018.jpg;custom_dataset\processed\VID_22\004\frame_0019.jpg;custom_dataset\processed\VID_22\004\frame_0020.jpg;custom_dataset\processed\VID_22\004\frame_0021.jpg;custom_dataset\processed\VID_22\004\frame_0022.jpg;custom_dataset\processed\VID_22\004\frame_0023.jpg,
VID_22_004_C05,VID_22,VID_22.mp4,4,VID_22_004,5,8,custom_dataset\processed\VID_22\004\frame_0020.jpg;custom_dataset\processed\VID_22\004\frame_0021.jpg;custom_dataset\processed\VID_22\004\frame_0022.jpg;custom_dataset\processed\VID_22\004\frame_0023.jpg;custom_dataset\processed\VID_22\004\frame_0024.jpg;custom_dataset\processed\VID_22\004\frame_0025.jpg;custom_dataset\processed\VID_22\004\frame_0026.jpg;custom_dataset\processed\VID_22\004\frame_0027.jpg,
VID_22_004_C06,VID_22,VID_22.mp4,4,VID_22_004,6,8,custom_dataset\processed\VID_22\004\frame_0024.jpg;custom_dataset\processed\VID_22\004\frame_0025.jpg;custom_dataset\processed\VID_22\004\frame_0026.jpg;custom_dataset\processed\VID_22\004\frame_0027.jpg;custom_dataset\processed\VID_22\004\frame_0028.jpg;custom_dataset\processed\VID_22\004\frame_0029.jpg;custom_dataset\processed\VID_22\004\frame_0030.jpg;custom_dataset\processed\VID_22\004\frame_0031.jpg,
VID_22_004_C07,VID_22,VID_22.mp4,4,VID_22_004,7,8,custom_dataset\processed\VID_22\004\frame_0028.jpg;custom_dataset\processed\VID_22\004\frame_0029.jpg;custom_dataset\processed\VID_22\004\frame_0030.jpg;custom_dataset\processed\VID_22\004\frame_0031.jpg;custom_dataset\processed\VID_22\004\frame_0032.jpg;custom_dataset\processed\VID_22\004\frame_0033.jpg;custom_dataset\processed\VID_22\004\frame_0034.jpg;custom_dataset\processed\VID_22\004\frame_0035.jpg,
