pair_id,label,feat_A,feat_B,video_id,frame_w,frame_h,track_id_A,track_id_B
VID_ (2)_A002_B006_f0048,N,data\collab_cache\VID_ (2)_A002_B006_f0048_A.npy,data\collab_cache\VID_ (2)_A002_B006_f0048_B.npy,VID_ (2),848,480,2,6
VID_ (2)_A002_B007_f0048,C,data\collab_cache\VID_ (2)_A002_B007_f0048_A.npy,data\collab_cache\VID_ (2)_A002_B007_f0048_B.npy,VID_ (2),848,480,2,7
VID_ (2)_A002_B008_f0048,N,data\collab_cache\VID_ (2)_A002_B008_f0048_A.npy,data\collab_cache\VID_ (2)_A002_B008_f0048_B.npy,VID_ (2),848,480,2,8
VID_ (2)_A002_B014_f0048,N,data\collab_cache\VID_ (2)_A002_B014_f0048_A.npy,data\collab_cache\VID_ (2)_A002_B014_f0048_B.npy,VID_ (2),848,480,2,14
VID_ (2)_A002_B003_f0052,N,data\collab_cache\VID_ (2)_A002_B003_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B003_f0052_B.npy,VID_ (2),848,480,2,3
VID_ (2)_A002_B005_f0052,N,data\collab_cache\VID_ (2)_A002_B005_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B005_f0052_B.npy,VID_ (2),848,480,2,5
VID_ (2)_A002_B006_f0052,N,data\collab_cache\VID_ (2)_A002_B006_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B006_f0052_B.npy,VID_ (2),848,480,2,6
VID_ (2)_A002_B007_f0052,C,data\collab_cache\VID_ (2)_A002_B007_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B007_f0052_B.npy,VID_ (2),848,480,2,7
VID_ (2)_A002_B008_f0052,N,data\collab_cache\VID_ (2)_A002_B008_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B008_f0052_B.npy,VID_ (2),848,480,2,8
VID_ (2)_A002_B014_f0052,N,data\collab_cache\VID_ (2)_A002_B014_f0052_A.npy,data\collab_cache\VID_ (2)_A002_B014_f0052_B.npy,VID_ (2),848,480,2,14
VID_ (2)_A003_B004_f0000,N,data\collab_cache\VID_ (2)_A003_B004_f0000_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0000_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0000,N,data\collab_cache\VID_ (2)_A003_B005_f0000_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0000_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0000,C,data\collab_cache\VID_ (2)_A003_B006_f0000_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0000_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0000,N,data\collab_cache\VID_ (2)_A003_B007_f0000_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0000_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0000,N,data\collab_cache\VID_ (2)_A003_B008_f0000_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0000_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B004_f0004,N,data\collab_cache\VID_ (2)_A003_B004_f0004_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0004_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0004,N,data\collab_cache\VID_ (2)_A003_B005_f0004_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0004_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0004,C,data\collab_cache\VID_ (2)_A003_B006_f0004_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0004_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0004,N,data\collab_cache\VID_ (2)_A003_B007_f0004_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0004_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0004,N,data\collab_cache\VID_ (2)_A003_B008_f0004_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0004_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B004_f0008,N,data\collab_cache\VID_ (2)_A003_B004_f0008_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0008_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0008,N,data\collab_cache\VID_ (2)_A003_B005_f0008_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0008_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0008,C,data\collab_cache\VID_ (2)_A003_B006_f0008_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0008_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0008,N,data\collab_cache\VID_ (2)_A003_B007_f0008_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0008_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0008,N,data\collab_cache\VID_ (2)_A003_B008_f0008_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0008_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0012,N,data\collab_cache\VID_ (2)_A003_B005_f0012_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0012_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0012,C,data\collab_cache\VID_ (2)_A003_B006_f0012_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0012_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0012,N,data\collab_cache\VID_ (2)_A003_B007_f0012_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0012_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0012,N,data\collab_cache\VID_ (2)_A003_B008_f0012_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0012_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0016,N,data\collab_cache\VID_ (2)_A003_B005_f0016_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0016_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0016,C,data\collab_cache\VID_ (2)_A003_B006_f0016_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0016_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0016,N,data\collab_cache\VID_ (2)_A003_B007_f0016_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0016_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0016,N,data\collab_cache\VID_ (2)_A003_B008_f0016_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0016_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0020,N,data\collab_cache\VID_ (2)_A003_B005_f0020_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0020_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B007_f0020,N,data\collab_cache\VID_ (2)_A003_B007_f0020_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0020_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0020,N,data\collab_cache\VID_ (2)_A003_B008_f0020_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0020_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0024,N,data\collab_cache\VID_ (2)_A003_B005_f0024_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0024_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B007_f0024,N,data\collab_cache\VID_ (2)_A003_B007_f0024_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0024_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0024,N,data\collab_cache\VID_ (2)_A003_B008_f0024_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0024_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B004_f0028,N,data\collab_cache\VID_ (2)_A003_B004_f0028_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0028_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0028,N,data\collab_cache\VID_ (2)_A003_B005_f0028_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0028_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B007_f0028,N,data\collab_cache\VID_ (2)_A003_B007_f0028_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0028_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0028,N,data\collab_cache\VID_ (2)_A003_B008_f0028_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0028_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B004_f0032,N,data\collab_cache\VID_ (2)_A003_B004_f0032_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0032_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0032,N,data\collab_cache\VID_ (2)_A003_B005_f0032_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0032_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0032,C,data\collab_cache\VID_ (2)_A003_B006_f0032_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0032_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0032,N,data\collab_cache\VID_ (2)_A003_B007_f0032_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0032_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0032,N,data\collab_cache\VID_ (2)_A003_B008_f0032_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0032_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0036,N,data\collab_cache\VID_ (2)_A003_B005_f0036_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0036_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0036,C,data\collab_cache\VID_ (2)_A003_B006_f0036_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0036_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0036,N,data\collab_cache\VID_ (2)_A003_B007_f0036_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0036_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0036,N,data\collab_cache\VID_ (2)_A003_B008_f0036_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0036_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0040,N,data\collab_cache\VID_ (2)_A003_B005_f0040_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0040_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0040,C,data\collab_cache\VID_ (2)_A003_B006_f0040_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0040_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0040,N,data\collab_cache\VID_ (2)_A003_B007_f0040_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0040_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0040,N,data\collab_cache\VID_ (2)_A003_B008_f0040_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0040_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B005_f0044,N,data\collab_cache\VID_ (2)_A003_B005_f0044_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0044_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0044,C,data\collab_cache\VID_ (2)_A003_B006_f0044_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0044_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0044,N,data\collab_cache\VID_ (2)_A003_B007_f0044_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0044_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0044,N,data\collab_cache\VID_ (2)_A003_B008_f0044_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0044_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B014_f0044,N,data\collab_cache\VID_ (2)_A003_B014_f0044_A.npy,data\collab_cache\VID_ (2)_A003_B014_f0044_B.npy,VID_ (2),848,480,3,14
VID_ (2)_A003_B004_f0048,N,data\collab_cache\VID_ (2)_A003_B004_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0048_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0048,N,data\collab_cache\VID_ (2)_A003_B005_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0048_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0048,C,data\collab_cache\VID_ (2)_A003_B006_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0048_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0048,N,data\collab_cache\VID_ (2)_A003_B007_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0048_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0048,N,data\collab_cache\VID_ (2)_A003_B008_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0048_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B014_f0048,N,data\collab_cache\VID_ (2)_A003_B014_f0048_A.npy,data\collab_cache\VID_ (2)_A003_B014_f0048_B.npy,VID_ (2),848,480,3,14
VID_ (2)_A003_B004_f0052,N,data\collab_cache\VID_ (2)_A003_B004_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B004_f0052_B.npy,VID_ (2),848,480,3,4
VID_ (2)_A003_B005_f0052,N,data\collab_cache\VID_ (2)_A003_B005_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B005_f0052_B.npy,VID_ (2),848,480,3,5
VID_ (2)_A003_B006_f0052,C,data\collab_cache\VID_ (2)_A003_B006_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B006_f0052_B.npy,VID_ (2),848,480,3,6
VID_ (2)_A003_B007_f0052,N,data\collab_cache\VID_ (2)_A003_B007_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B007_f0052_B.npy,VID_ (2),848,480,3,7
VID_ (2)_A003_B008_f0052,N,data\collab_cache\VID_ (2)_A003_B008_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B008_f0052_B.npy,VID_ (2),848,480,3,8
VID_ (2)_A003_B014_f0052,N,data\collab_cache\VID_ (2)_A003_B014_f0052_A.npy,data\collab_cache\VID_ (2)_A003_B014_f0052_B.npy,VID_ (2),848,480,3,14
VID_ (2)_A004_B005_f0000,N,data\collab_cache\VID_ (2)_A004_B005_f0000_A.npy,data\collab_cache\VID_ (2)_A004_B005_f0000_B.npy,VID_ (2),848,480,4,5
VID_ (2)_A004_B006_f0000,N,data\collab_cache\VID_ (2)_A004_B006_f0000_A.npy,data\collab_cache\VID_ (2)_A004_B006_f0000_B.npy,VID_ (2),848,480,4,6
VID_ (2)_A004_B007_f0000,C,data\collab_cache\VID_ (2)_A004_B007_f0000_A.npy,data\collab_cache\VID_ (2)_A004_B007_f0000_B.npy,VID_ (2),848,480,4,7
VID_ (2)_A004_B008_f0000,N,data\collab_cache\VID_ (2)_A004_B008_f0000_A.npy,data\collab_cache\VID_ (2)_A004_B008_f0000_B.npy,VID_ (2),848,480,4,8
VID_ (2)_A004_B005_f0004,N,data\collab_cache\VID_ (2)_A004_B005_f0004_A.npy,data\collab_cache\VID_ (2)_A004_B005_f0004_B.npy,VID_ (2),848,480,4,5
VID_ (2)_A004_B006_f0004,N,data\collab_cache\VID_ (2)_A004_B006_f0004_A.npy,data\collab_cache\VID_ (2)_A004_B006_f0004_B.npy,VID_ (2),848,480,4,6
VID_ (2)_A004_B007_f0004,C,data\collab_cache\VID_ (2)_A004_B007_f0004_A.npy,data\collab_cache\VID_ (2)_A004_B007_f0004_B.npy,VID_ (2),848,480,4,7
VID_ (2)_A004_B008_f0004,N,data\collab_cache\VID_ (2)_A004_B008_f0004_A.npy,data\collab_cache\VID_ (2)_A004_B008_f0004_B.npy,VID_ (2),848,480,4,8
VID_ (2)_A004_B014_f0044,N,data\collab_cache\VID_ (2)_A004_B014_f0044_A.npy,data\collab_cache\VID_ (2)_A004_B014_f0044_B.npy,VID_ (2),848,480,4,14
VID_ (2)_A004_B005_f0048,N,data\collab_cache\VID_ (2)_A004_B005_f0048_A.npy,data\collab_cache\VID_ (2)_A004_B005_f0048_B.npy,VID_ (2),848,480,4,5
VID_ (2)_A004_B006_f0048,N,data\collab_cache\VID_ (2)_A004_B006_f0048_A.npy,data\collab_cache\VID_ (2)_A004_B006_f0048_B.npy,VID_ (2),848,480,4,6
VID_ (2)_A004_B007_f0048,C,data\collab_cache\VID_ (2)_A004_B007_f0048_A.npy,data\collab_cache\VID_ (2)_A004_B007_f0048_B.npy,VID_ (2),848,480,4,7
VID_ (2)_A004_B008_f0048,N,data\collab_cache\VID_ (2)_A004_B008_f0048_A.npy,data\collab_cache\VID_ (2)_A004_B008_f0048_B.npy,VID_ (2),848,480,4,8
VID_ (2)_A004_B014_f0048,N,data\collab_cache\VID_ (2)_A004_B014_f0048_A.npy,data\collab_cache\VID_ (2)_A004_B014_f0048_B.npy,VID_ (2),848,480,4,14
VID_ (2)_A004_B005_f0052,N,data\collab_cache\VID_ (2)_A004_B005_f0052_A.npy,data\collab_cache\VID_ (2)_A004_B005_f0052_B.npy,VID_ (2),848,480,4,5
VID_ (2)_A004_B006_f0052,N,data\collab_cache\VID_ (2)_A004_B006_f0052_A.npy,data\collab_cache\VID_ (2)_A004_B006_f0052_B.npy,VID_ (2),848,480,4,6
VID_ (2)_A004_B007_f0052,C,data\collab_cache\VID_ (2)_A004_B007_f0052_A.npy,data\collab_cache\VID_ (2)_A004_B007_f0052_B.npy,VID_ (2),848,480,4,7
VID_ (2)_A004_B008_f0052,N,data\collab_cache\VID_ (2)_A004_B008_f0052_A.npy,data\collab_cache\VID_ (2)_A004_B008_f0052_B.npy,VID_ (2),848,480,4,8
VID_ (2)_A004_B014_f0052,N,data\collab_cache\VID_ (2)_A004_B014_f0052_A.npy,data\collab_cache\VID_ (2)_A004_B014_f0052_B.npy,VID_ (2),848,480,4,14
VID_ (2)_A005_B006_f0000,N,data\collab_cache\VID_ (2)_A005_B006_f0000_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0000_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0000,N,data\collab_cache\VID_ (2)_A005_B007_f0000_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0000_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0000,C,data\collab_cache\VID_ (2)_A005_B008_f0000_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0000_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0004,N,data\collab_cache\VID_ (2)_A005_B006_f0004_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0004_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0004,N,data\collab_cache\VID_ (2)_A005_B007_f0004_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0004_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0004,C,data\collab_cache\VID_ (2)_A005_B008_f0004_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0004_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0008,N,data\collab_cache\VID_ (2)_A005_B006_f0008_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0008_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0008,N,data\collab_cache\VID_ (2)_A005_B007_f0008_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0008_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0008,C,data\collab_cache\VID_ (2)_A005_B008_f0008_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0008_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0012,N,data\collab_cache\VID_ (2)_A005_B006_f0012_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0012_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0012,N,data\collab_cache\VID_ (2)_A005_B007_f0012_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0012_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0012,C,data\collab_cache\VID_ (2)_A005_B008_f0012_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0012_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0016,N,data\collab_cache\VID_ (2)_A005_B006_f0016_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0016_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0016,N,data\collab_cache\VID_ (2)_A005_B007_f0016_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0016_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0016,C,data\collab_cache\VID_ (2)_A005_B008_f0016_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0016_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B007_f0020,N,data\collab_cache\VID_ (2)_A005_B007_f0020_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0020_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0020,C,data\collab_cache\VID_ (2)_A005_B008_f0020_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0020_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B007_f0024,N,data\collab_cache\VID_ (2)_A005_B007_f0024_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0024_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0024,C,data\collab_cache\VID_ (2)_A005_B008_f0024_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0024_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B007_f0028,N,data\collab_cache\VID_ (2)_A005_B007_f0028_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0028_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0028,C,data\collab_cache\VID_ (2)_A005_B008_f0028_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0028_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0032,N,data\collab_cache\VID_ (2)_A005_B006_f0032_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0032_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0032,N,data\collab_cache\VID_ (2)_A005_B007_f0032_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0032_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0032,C,data\collab_cache\VID_ (2)_A005_B008_f0032_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0032_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0036,N,data\collab_cache\VID_ (2)_A005_B006_f0036_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0036_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0036,N,data\collab_cache\VID_ (2)_A005_B007_f0036_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0036_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0036,C,data\collab_cache\VID_ (2)_A005_B008_f0036_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0036_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0040,N,data\collab_cache\VID_ (2)_A005_B006_f0040_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0040_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0040,N,data\collab_cache\VID_ (2)_A005_B007_f0040_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0040_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0040,C,data\collab_cache\VID_ (2)_A005_B008_f0040_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0040_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B006_f0044,N,data\collab_cache\VID_ (2)_A005_B006_f0044_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0044_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0044,N,data\collab_cache\VID_ (2)_A005_B007_f0044_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0044_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0044,C,data\collab_cache\VID_ (2)_A005_B008_f0044_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0044_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B014_f0044,N,data\collab_cache\VID_ (2)_A005_B014_f0044_A.npy,data\collab_cache\VID_ (2)_A005_B014_f0044_B.npy,VID_ (2),848,480,5,14
VID_ (2)_A005_B006_f0048,N,data\collab_cache\VID_ (2)_A005_B006_f0048_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0048_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0048,N,data\collab_cache\VID_ (2)_A005_B007_f0048_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0048_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0048,C,data\collab_cache\VID_ (2)_A005_B008_f0048_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0048_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B014_f0048,N,data\collab_cache\VID_ (2)_A005_B014_f0048_A.npy,data\collab_cache\VID_ (2)_A005_B014_f0048_B.npy,VID_ (2),848,480,5,14
VID_ (2)_A005_B006_f0052,N,data\collab_cache\VID_ (2)_A005_B006_f0052_A.npy,data\collab_cache\VID_ (2)_A005_B006_f0052_B.npy,VID_ (2),848,480,5,6
VID_ (2)_A005_B007_f0052,N,data\collab_cache\VID_ (2)_A005_B007_f0052_A.npy,data\collab_cache\VID_ (2)_A005_B007_f0052_B.npy,VID_ (2),848,480,5,7
VID_ (2)_A005_B008_f0052,N,data\collab_cache\VID_ (2)_A005_B008_f0052_A.npy,data\collab_cache\VID_ (2)_A005_B008_f0052_B.npy,VID_ (2),848,480,5,8
VID_ (2)_A005_B014_f0052,N,data\collab_cache\VID_ (2)_A005_B014_f0052_A.npy,data\collab_cache\VID_ (2)_A005_B014_f0052_B.npy,VID_ (2),848,480,5,14
VID_ (2)_A006_B007_f0000,N,data\collab_cache\VID_ (2)_A006_B007_f0000_A.npy,data\collab_cache\VID_ (2)_A006_B007_f0000_B.npy,VID_ (2),848,480,6,7
VID_ (2)_A006_B008_f0000,N,data\collab_cache\VID_ (2)_A006_B008_f0000_A.npy,data\collab_cache\VID_ (2)_A006_B008_f0000_B.npy,VID_ (2),848,480,6,8
VID_ (2)_A006_B007_f0004,N,data\collab_cache\VID_ (2)_A006_B007_f0004_A.npy,data\collab_cache\VID_ (2)_A006_B007_f0004_B.npy,VID_ (2),848,480,6,7
VID_ (2)_A006_B008_f0004,N,data\collab_cache\VID_ (2)_A006_B008_f0004_A.npy,data\collab_cache\VID_ (2)_A006_B008_f0004_B.npy,VID_ (2),848,480,6,8
VID_ (2)_A006_B007_f0008,N,data\collab_cache\VID_ (2)_A006_B007_f0008_A.npy,data\collab_cache\VID_ (2)_A006_B007_f0008_B.npy,VID_ (2),848,480,6,7
VID_ (2)_A006_B008_f0008,N,data\collab_cache\VID_ (2)_A006_B008_f0008_A.npy,data\collab_cache\VID_ (2)_A006_B008_f0008_B.npy,VID_ (2),848,480,6,8
VID_ (2)_A006_B007_f0012,N,data\collab_cache\VID_ (2)_A006_B007_f0012_A.npy,data\collab_cache\VID_ (2)_A006_B007_f0012_B.npy,VID_ (2),848,480,6,7
VID_ (2)_A006_B008_f0012,N,data\collab_cache\VID_ (2)_A006_B008_f0012_A.npy,data\collab_cache\VID_ (2)_A006_B008_f0012_B.npy,VID_ (2),848,480,6,8
VID_ (2)_A006_B007_f0016,N,data\collab_cache\VID_ (2)_A006_B007_f0016_A.npy,data\collab_cache\VID_ (2)_A006_B007_f0016_B.npy,VID_ (2),848,480,6,7
